DATE_ID,LOCATION,VISIT_CLASS_ID,UNIQUE_USERS
20230617,m_15115,Pernottante,852
20230617,m_15115,Visitatore,3239
20230617,m_15115,Abitante abituale,5424
20230618,a_15146_18,Pernottante,3306
20230618,a_15146_18,Visitatore,8169
20230618,a_15146_18,Abitante abituale,13128
20230618,a_15146_27,Pernottante,3589
20230618,a_15146_27,Visitatore,10075
20230618,a_15146_27,Abitante abituale,15150
20230618,a_15146_34,Pernottante,1768
20230618,a_15146_34,Visitatore,5706
20230618,a_15146_34,Abitante abituale,8376
20230618,m_15105,Visitatore,10659
20230618,m_15106,Pernottante,1262
20230618,m_15106,Visitatore,3190
20230618,m_15106,Abitante abituale,6435
20230621,a_15146_9,Pernottante,5859
20230621,a_15146_9,Abitante abituale,14211
20230621,a_15146_9,Visitatore,19747
20230621,m_15219,Pernottante,564
20230621,m_15219,Visitatore,2900
20230621,m_15219,Abitante abituale,3550
20230621,m_15222,Pernottante,736
20230621,m_15222,Visitatore,3316
20230621,m_15222,Abitante abituale,3403
20230622,a_15146_1,Abitante abituale,30215
20230622,a_15146_1,Pernottante,63588
20230622,a_15146_1,Visitatore,191642
20230622,m_15076,Pernottante,1022
20230622,m_15076,Visitatore,6601
20230622,m_15076,Abitante abituale,9222
20230622,m_15247,Pernottante,926
20230622,m_15247,Visitatore,3596
20230622,m_15247,Abitante abituale,3789
20230623,m_15200,Pernottante,625
20230623,m_15200,Abitante abituale,2670
20230623,m_15200,Visitatore,2708
20230624,m_15144,Pernottante,503
20230624,m_15144,Abitante abituale,2332
20230624,m_15185,Pernottante,824
20230624,m_15185,Visitatore,2159
20230624,m_15185,Abitante abituale,2885
20230625,m_15046,Visitatore,5122
20230626,a_15146_15,Pernottante,9117
20230626,a_15146_15,Abitante abituale,14330
20230626,a_15146_15,Visitatore,29644
20230626,m_15086,Pernottante,3514
20230626,m_15086,Visitatore,10643
20230626,m_15086,Abitante abituale,14212
20230626,m_15150,Pernottante,50
20230626,m_15150,Visitatore,250
20230626,m_15150,Abitante abituale,255
20230627,m_15059,Pernottante,1773
20230627,m_15059,Visitatore,9367
20230627,m_15059,Abitante abituale,17690
20230628,a_15146_50,Pernottante,5720
20230628,a_15146_50,Abitante abituale,14179
20230628,a_15146_50,Visitatore,22382
20230629,a_15146_32,Pernottante,3590
20230629,a_15146_32,Visitatore,11624
20230629,a_15146_32,Abitante abituale,13781
20230630,a_15146_04,Pernottante,509
20230630,a_15146_04,Abitante abituale,1227
20230630,a_15146_04,Visitatore,2421
20230701,a_15146_3,Abitante abituale,13421
20230701,a_15146_3,Pernottante,14862
20230701,a_15146_3,Visitatore,46174
20230701,a_15146_53,Pernottante,2590
20230701,a_15146_53,Visitatore,7645
20230701,a_15146_53,Abitante abituale,9738
20230701,m_15213,Pernottante,1264
20230701,m_15213,Visitatore,7632
20230701,m_15213,Abitante abituale,11369
20230702,a_15146_29,Pernottante,2490
20230702,a_15146_29,Visitatore,7999
20230702,a_15146_29,Abitante abituale,10976
20230702,a_15146_73,Abitante abituale,10955
20230702,a_15146_73,Visitatore,39395
20230702,a_15146_73,Pernottante,50288
20230703,m_15086,Pernottante,2622
20230703,m_15086,Visitatore,9702
20230703,m_15086,Abitante abituale,12332
20230704,a_15146_26,Pernottante,3564
20230704,a_15146_26,Abitante abituale,10879
20230704,a_15146_26,Visitatore,13764
20230704,a_15146_36,Pernottante,3210
20230704,a_15146_36,Abitante abituale,11710
20230704,a_15146_36,Visitatore,11937
20230705,a_15146_25,Pernottante,2785
20230705,a_15146_25,Visitatore,10615
20230705,a_15146_25,Abitante abituale,11703
20230708,a_15146_81,Pernottante,1857
20230708,a_15146_81,Visitatore,6404
20230708,a_15146_81,Abitante abituale,8582
20230709,m_15105,Pernottante,3270
20230709,m_15105,Visitatore,10463
20230709,m_15105,Abitante abituale,15473
20230710,a_15146_12,Pernottante,2851
20230710,a_15146_12,Visitatore,8972
20230710,a_15146_12,Abitante abituale,12034
20230710,a_15146_50,Pernottante,4501
20230710,a_15146_50,Abitante abituale,14583
20230710,a_15146_50,Visitatore,21351
20230710,m_15087,Pernottante,2191
20230710,m_15087,Visitatore,8282
20230710,m_15087,Abitante abituale,9726
20230711,a_15146_57,Pernottante,4648
20230711,a_15146_57,Abitante abituale,13641
20230711,a_15146_57,Visitatore,21379
20230711,m_15130,Pernottante,2909
20230711,m_15130,Visitatore,12403
20230711,m_15130,Abitante abituale,15360
20230713,a_15146_36,Pernottante,3271
20230713,a_15146_36,Visitatore,11065
20230713,a_15146_36,Abitante abituale,11709
20230713,a_15146_37,Visitatore,16282
20230715,a_15146_45,Pernottante,4066
20230715,a_15146_45,Abitante abituale,10194
20230715,a_15146_45,Visitatore,10496
20230717,a_15146_010,Pernottante,101
20230717,a_15146_010,Abitante abituale,123
20230717,a_15146_010,Visitatore,657
20230718,m_15183,Pernottante,658
20230718,m_15183,Visitatore,2358
20230718,m_15183,Abitante abituale,2798
20230719,m_15096,Pernottante,789
20230719,m_15096,Visitatore,3614
20230719,m_15096,Abitante abituale,4567
20230720,a_15146_1,Abitante abituale,25057
20230720,a_15146_1,Pernottante,57824
20230720,a_15146_1,Visitatore,187756
20230720,a_15146_6,Pernottante,8126
20230720,a_15146_6,Abitante abituale,13753
20230720,a_15146_6,Visitatore,51877
20230720,m_15077,Pernottante,9569
20230720,m_15077,Visitatore,33104
20230720,m_15077,Abitante abituale,45763
20230721,a_15146_74,Pernottante,2037
20230721,a_15146_74,Abitante abituale,8047
20230721,a_15146_74,Visitatore,9353
20230722,a_15146_18,Pernottante,3126
20230722,a_15146_18,Visitatore,9724
20230722,a_15146_18,Abitante abituale,10611
20230722,a_15146_56,Pernottante,2607
20230722,a_15146_56,Visitatore,9047
20230722,a_15146_56,Abitante abituale,9375
20230722,m_15038,Pernottante,471
20230722,m_15038,Visitatore,1685
20230722,m_15038,Abitante abituale,2233
20230723,a_15146_83,Pernottante,2084
20230723,a_15146_83,Visitatore,6655
20230723,a_15146_83,Abitante abituale,9896
20230723,a_15146_84,Pernottante,5924
20230723,a_15146_84,Abitante abituale,12994
20230723,a_15146_84,Visitatore,19367
20230723,m_15173,Pernottante,2356
20230723,m_15173,Visitatore,4624
20230723,m_15173,Abitante abituale,9241
20230724,a_15146_55,Pernottante,4868
20230724,a_15146_55,Abitante abituale,12536
20230724,a_15146_55,Visitatore,20862
20230725,a_15146_01,Pernottante,116
20230725,a_15146_01,Abitante abituale,262
20230725,a_15146_01,Visitatore,795
20230725,m_15051,Pernottante,1827
20230725,m_15051,Abitante abituale,9393
20230725,m_15051,Visitatore,15657
20230726,a_15146_45,Pernottante,4253
20230726,a_15146_45,Abitante abituale,10709
20230726,a_15146_45,Visitatore,14208
20230727,a_15146_56,Pernottante,2789
20230727,a_15146_56,Abitante abituale,11605
20230727,a_15146_56,Visitatore,13829
20230728,m_15200,Pernottante,586
20230728,m_15200,Visitatore,2943
20230728,m_15200,Abitante abituale,2988
20230729,m_15098,Pernottante,1149
20230729,m_15098,Abitante abituale,7485
20230729,m_15098,Visitatore,8360
20230729,m_15101,Pernottante,358
20230729,m_15101,Visitatore,1503
20230729,m_15101,Abitante abituale,2022
20230730,a_15146_14,Pernottante,5100
20230730,a_15146_14,Abitante abituale,8911
20230730,a_15146_14,Visitatore,10968
20230731,a_15146_7,Pernottante,4405
20230731,a_15146_7,Abitante abituale,9863
20230731,a_15146_7,Visitatore,14743
20230731,m_15050,Pernottante,700
20230731,m_15050,Visitatore,2411
20230731,m_15050,Abitante abituale,2652
20230803,m_15105,Pernottante,4084
20230803,m_15105,Visitatore,11261
20230803,m_15105,Abitante abituale,13995
20230804,a_15146_25,Pernottante,1806
20230804,a_15146_25,Visitatore,6741
20230804,a_15146_25,Abitante abituale,7575
20230804,m_15229,Pernottante,717
20230804,m_15229,Visitatore,2488
20230804,m_15229,Abitante abituale,4651
20230806,m_15201,Pernottante,1664
20230806,m_15201,Visitatore,4189
20230806,m_15201,Abitante abituale,4687
20230807,a_15146_16,Pernottante,3089
20230807,a_15146_16,Abitante abituale,8012
20230807,a_15146_16,Visitatore,9078
20230810,a_15146_50,Pernottante,2913
20230810,a_15146_50,Abitante abituale,7382
20230810,a_15146_50,Visitatore,8179
20230810,m_15136,Pernottante,119
20230810,m_15136,Visitatore,512
20230810,m_15136,Abitante abituale,963
20230811,m_15055,Pernottante,280
20230811,m_15055,Visitatore,999
20230811,m_15055,Abitante abituale,1337
20230812,m_15071,Pernottante,204
20230812,m_15071,Abitante abituale,903
20230812,m_15071,Visitatore,1376
20230813,m_15002,Pernottante,2823
20230813,m_15002,Visitatore,3343
20230813,m_15002,Abitante abituale,13380
20230815,a_15146_51,Pernottante,3293
20230815,a_15146_51,Visitatore,5161
20230815,a_15146_51,Abitante abituale,6973
20230816,a_15146_80,Pernottante,1596
20230816,a_15146_80,Visitatore,4961
20230816,a_15146_80,Abitante abituale,5872
20230816,m_15184,Pernottante,355
20230816,m_15184,Visitatore,1061
20230816,m_15184,Abitante abituale,2063
20230818,a_15146_38,Pernottante,2720
20230818,a_15146_38,Visitatore,5883
20230818,a_15146_38,Abitante abituale,6539
20230819,a_15146_13,Pernottante,2429
20230819,a_15146_13,Abitante abituale,3529
20230819,a_15146_13,Visitatore,4692
20230819,m_15061,Pernottante,188
20230819,m_15061,Visitatore,539
20230819,m_15061,Abitante abituale,837
20230819,m_15191,Pernottante,536
20230819,m_15191,Visitatore,1986
20230819,m_15191,Abitante abituale,2570
20230820,m_15108,Pernottante,1420
20230820,m_15108,Visitatore,3622
20230820,m_15108,Abitante abituale,9665
20230820,m_15169,Pernottante,707
20230820,m_15169,Visitatore,2517
20230820,m_15169,Abitante abituale,5382
20230822,m_15016,Pernottante,622
20230822,m_15016,Abitante abituale,1794
20230822,m_15016,Visitatore,5465
20230823,a_15146_42,Pernottante,6021
20230823,a_15146_42,Abitante abituale,9436
20230823,a_15146_42,Visitatore,16651
20230823,m_15072,Pernottante,1746
20230823,m_15072,Visitatore,7460
20230823,m_15072,Abitante abituale,7637
20230824,a_15146_09,Pernottante,128
20230824,a_15146_09,Abitante abituale,761
20230824,a_15146_09,Visitatore,938
20230827,m_15164,Pernottante,657
20230827,m_15164,Visitatore,1393
20230827,m_15164,Abitante abituale,2179
20230901,m_15108,Pernottante,2488
20230901,m_15108,Visitatore,8933
20230901,m_15108,Abitante abituale,15182
20230901,m_15229,Pernottante,822
20230901,m_15229,Visitatore,3205
20230901,m_15229,Abitante abituale,5414
20230902,m_15010,Pernottante,1385
20230902,m_15010,Visitatore,4609
20230902,m_15010,Abitante abituale,7098
20230903,m_15230,Pernottante,877
20230903,m_15230,Visitatore,2072
20230903,m_15230,Abitante abituale,5409
20230906,a_15146_21,Pernottante,3489
20230906,a_15146_21,Abitante abituale,9900
20230906,a_15146_21,Visitatore,10645
20230906,m_15189,Pernottante,8711
20230906,m_15189,Abitante abituale,26221
20230906,m_15189,Visitatore,33254
20230907,a_15146_69,Pernottante,6503
20230907,a_15146_69,Abitante abituale,18418
20230907,a_15146_69,Visitatore,30322
20230907,m_15158,Pernottante,674
20230907,m_15158,Abitante abituale,2866
20230907,m_15158,Visitatore,2996
20230910,m_15076,Pernottante,1315
20230910,m_15076,Visitatore,4692
20230910,m_15076,Abitante abituale,10479
20230913,m_15026,Pernottante,567
20230913,m_15026,Visitatore,2055
20230913,m_15026,Abitante abituale,2605
20230913,m_15077,Pernottante,11470
20230913,m_15077,Visitatore,37959
20230913,m_15077,Abitante abituale,53315
20230914,m_15014,Pernottante,745
20230914,m_15014,Abitante abituale,3135
20230914,m_15014,Visitatore,3283
20230914,m_15097,Pernottante,1305
20230914,m_15097,Abitante abituale,5662
20230914,m_15097,Visitatore,6456
20230915,a_15146_46,Pernottante,4886
20230915,a_15146_46,Abitante abituale,14325
20230915,a_15146_46,Visitatore,21725
20230915,m_15027,Pernottante,5141
20230915,m_15027,Visitatore,16186
20230915,m_15027,Abitante abituale,28996
20230917,m_15136,Pernottante,141
20230917,m_15136,Visitatore,1055
20230917,m_15136,Abitante abituale,1547
20230918,a_15146_02,Pernottante,243
20230918,a_15146_02,Abitante abituale,854
20230918,a_15146_02,Visitatore,1268
20230918,m_15181,Pernottante,1094
20230918,m_15181,Visitatore,9664
20230918,m_15181,Abitante abituale,12993
20230918,m_15195,Pernottante,6880
20230918,m_15195,Visitatore,21971
20230918,m_15195,Abitante abituale,28951
20230918,m_15222,Pernottante,696
20230918,m_15222,Visitatore,3768
20230918,m_15222,Abitante abituale,3958
20230920,a_15146_17,Pernottante,7070
20230920,a_15146_17,Abitante abituale,17452
20230920,a_15146_17,Visitatore,26555
20230920,a_15146_42,Pernottante,8971
20230920,a_15146_42,Abitante abituale,18142
20230920,a_15146_42,Visitatore,36747
20230920,m_15188,Pernottante,772
20230920,m_15188,Visitatore,2613
20230920,m_15188,Abitante abituale,3732
20230921,a_15146_69,Pernottante,6517
20230921,a_15146_69,Abitante abituale,18946
20230921,a_15146_69,Visitatore,32012
20230925,a_15146_71,Pernottante,3332
20230925,a_15146_71,Abitante abituale,13069
20230925,a_15146_71,Visitatore,15754
20230925,m_15125,Pernottante,1020
20230925,m_15125,Visitatore,6144
20230925,m_15125,Abitante abituale,6758
20230926,a_15146_35,Pernottante,4605
20230926,a_15146_35,Visitatore,15790
20230926,a_15146_35,Abitante abituale,18388
20230926,m_15055,Pernottante,524
20230926,m_15055,Visitatore,1885
20230926,m_15055,Abitante abituale,2129
20230926,m_15076,Pernottante,964
20230926,m_15076,Visitatore,5379
20230926,m_15076,Abitante abituale,11011
20230927,a_15146_9,Pernottante,6323
20230927,a_15146_9,Abitante abituale,15933
20230927,a_15146_9,Visitatore,23509
20230929,m_15115,Pernottante,870
20230929,m_15115,Visitatore,3997
20230929,m_15115,Abitante abituale,5900
20230930,a_15146_42,Pernottante,11133
20230930,a_15146_42,Abitante abituale,16709
20230930,a_15146_42,Visitatore,26451
20230930,a_15146_54,Pernottante,4662
20230930,a_15146_54,Visitatore,11438
20230930,a_15146_54,Abitante abituale,13109
20231003,m_15074,Pernottante,3185
20231003,m_15074,Visitatore,10677
20231003,m_15074,Abitante abituale,17043
20231003,m_15136,Pernottante,341
20231003,m_15136,Visitatore,1891
20231003,m_15136,Abitante abituale,2303
20231004,m_15181,Pernottante,1019
20231004,m_15181,Visitatore,8682
20231004,m_15181,Abitante abituale,12739
20231011,a_15146_08,Pernottante,210
20231011,a_15146_08,Visitatore,475
20231011,a_15146_08,Abitante abituale,976
20231012,a_15146_49,Pernottante,5170
20231012,a_15146_49,Abitante abituale,14636
20231012,a_15146_49,Visitatore,17672
20231012,m_15222,Pernottante,916
20231012,m_15222,Abitante abituale,4312
20231012,m_15222,Visitatore,4668
20231014,m_15230,Pernottante,859
20231014,m_15230,Visitatore,3189
20231014,m_15230,Abitante abituale,6358
20231015,a_15146_40,Pernottante,5007
20231015,a_15146_40,Abitante abituale,12079
20231015,a_15146_40,Visitatore,16316
20231016,a_15146_50,Pernottante,6052
20231016,a_15146_50,Abitante abituale,16154
20231016,a_15146_50,Visitatore,30160
20231016,m_15036,Pernottante,4207
20231016,m_15036,Visitatore,16095
20231016,m_15036,Abitante abituale,23266
20231016,m_15055,Pernottante,352
20231016,m_15055,Visitatore,1977
20231016,m_15055,Abitante abituale,2038
20231017,a_15146_15,Pernottante,9884
20231017,a_15146_15,Abitante abituale,15689
20231017,a_15146_15,Visitatore,27225
20231017,m_15074,Pernottante,3368
20231017,m_15074,Visitatore,9405
20231017,m_15074,Abitante abituale,16835
20231017,m_15167,Pernottante,1259
20231017,m_15167,Visitatore,4232
20231017,m_15167,Abitante abituale,6144
20231019,m_15071,Pernottante,289
20231019,m_15071,Visitatore,1964
20231019,m_15071,Abitante abituale,2872
20231020,m_15002,Pernottante,4025
20231020,m_15002,Visitatore,8529
20231020,m_15002,Abitante abituale,22062
20231023,m_15226,Pernottante,834
20231023,m_15226,Visitatore,2585
20231023,m_15226,Abitante abituale,3945
20231024,a_15146_010,Pernottante,101
20231024,a_15146_010,Abitante abituale,183
20231024,a_15146_010,Visitatore,798
20231024,a_15146_30,Pernottante,5518
20231024,a_15146_30,Abitante abituale,16197
20231024,a_15146_30,Visitatore,21129
20231025,a_15146_63,Pernottante,2425
20231025,a_15146_63,Visitatore,8845
20231025,a_15146_63,Abitante abituale,12065
20231025,m_15140,Pernottante,2375
20231025,m_15140,Visitatore,8026
20231025,m_15140,Abitante abituale,12111
20231026,m_15159,Pernottante,2904
20231026,m_15159,Visitatore,8801
20231026,m_15159,Abitante abituale,11389
20231101,a_15146_61,Pernottante,13560
20231101,a_15146_61,Abitante abituale,22125
20231101,a_15146_61,Visitatore,35863
20231102,a_15146_84,Pernottante,6884
20231102,a_15146_84,Abitante abituale,20061
20231102,a_15146_84,Visitatore,30310
20231102,m_15105,Pernottante,4311
20231102,m_15105,Visitatore,12734
20231102,m_15105,Abitante abituale,17620
20231102,m_15115,Pernottante,809
20231102,m_15115,Abitante abituale,6228
20231103,m_15122,Pernottante,1395
20231103,m_15122,Abitante abituale,3136
20231103,m_15122,Visitatore,4438
20231104,m_15200,Pernottante,662
20231104,m_15200,Visitatore,2373
20231104,m_15200,Abitante abituale,3298
20231105,a_15146_08,Pernottante,207
20231105,a_15146_08,Visitatore,865
20231105,a_15146_08,Abitante abituale,1007
20231107,a_15146_29,Pernottante,3497
20231107,a_15146_29,Abitante abituale,13307
20231107,a_15146_29,Visitatore,14373
20231108,m_15024,Pernottante,1123
20231108,m_15024,Visitatore,3910
20231108,m_15024,Abitante abituale,4765
20231109,m_15055,Pernottante,602
20231109,m_15055,Visitatore,1927
20231109,m_15055,Abitante abituale,2596
20231110,a_15146_68,Pernottante,5736
20231110,a_15146_68,Abitante abituale,15934
20231110,a_15146_68,Visitatore,20779
20231111,m_15076,Pernottante,1376
20231111,m_15076,Visitatore,6043
20231111,m_15076,Abitante abituale,11597
20231112,m_15101,Pernottante,368
20231112,m_15101,Visitatore,1189
20231112,m_15101,Abitante abituale,2600
20231113,m_15098,Pernottante,1451
20231113,m_15098,Abitante abituale,10347
20231113,m_15098,Visitatore,10397
20231114,a_15146_66,Pernottante,3385
20231114,a_15146_66,Abitante abituale,12017
20231114,a_15146_66,Visitatore,12604
20231115,a_15146_57,Pernottante,6329
20231115,a_15146_57,Abitante abituale,16866
20231115,a_15146_57,Visitatore,23097
20231116,m_15082,Pernottante,343
20231116,m_15082,Visitatore,1873
20231116,m_15082,Abitante abituale,2306
20231117,m_15040,Pernottante,861
20231117,m_15040,Visitatore,4075
20231117,m_15040,Abitante abituale,5489
20231119,a_15146_50,Pernottante,5472
20231119,a_15146_50,Visitatore,12991
20231119,a_15146_50,Abitante abituale,15212
20231119,m_15222,Pernottante,853
20231119,m_15222,Visitatore,3041
20231119,m_15222,Abitante abituale,3712
20231120,a_15146_4,Pernottante,8408
20231120,a_15146_4,Abitante abituale,16317
20231120,a_15146_4,Visitatore,30015
20231123,a_15146_2,Abitante abituale,26037
20231123,a_15146_2,Pernottante,31353
20231123,a_15146_2,Visitatore,104115
