categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long
Spettacoli,20-07-24,2024-07-20,"Via Giovanni Terruggia,8/14,20162, Milano, MI,Italia",Villa Clerici - Teatro Romano,Tributo a Taylor Swift,https://www.teatro.it/spettacoli/milano/villa-clerici-teatro-romano/2023-2024/candlelight-tributo-a-taylor-swift,Teatro e spettacolo,"Galleria d'Arte Sacra dei Contemporanei, 8/14, Via Giovanni Terruggia, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20162, Italia",45.5179802,9.1894216
,20-07-24,2024-07-20,"Piazzale Cimitero Monumentale, Milano, MI",Davanti ingresso cimitero,Il Monumentale di Milano: una città silenziosa,https://www.milanotoday.it/eventi/il-monumentale-di-milano-una-citta-silenziosa-italia-in-tour.html,Non classificato,"Piazzale Cimitero Monumentale, Sarpi, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4857409,9.1815302
Manifestazioni,21-07-24,2024-07-21,"Via Luigi Granelli, 1, Milano, MI",Carroponte,Il Neema Festival dedicato alle musiche afro-contemporanee (con Fally Ipupa special guest),https://www.milanotoday.it/eventi/neema-festival-carroponte-luglio-2024.html,Altri eventi,"Carroponte, 1, Via Luigi Granelli, Rondò, Torretta, Sesto San Giovanni, Zona Omogenea Milano Nord, Milano, Lombardia, 20099, Italia",45.529574,9.2209217
Concerti,23-07-24,2024-07-23,"Via Lampugnano, 95, Milano, MI",Ippodromo Snai La Maura,Travis Scott a Milano per l'unica data italiana del suo tour europeo,https://www.milanotoday.it/eventi/concerto-travis-scott-ippodromo-snai.html,Musica e vita notturna,"Via Lampugnano, Gallaratese, Lampugnano, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.4916933,9.1102099
Concerti,23-07-24,2024-07-23,"Via Lampugnano, 95, Milano, MI",Ippodromo La Maura,Travis Scott in concerto a Milano,https://www.milanotoday.it/eventi/travis-scott-milano-biglietti-2024.html,Musica e vita notturna,"Via Lampugnano, Gallaratese, Lampugnano, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.4916933,9.1102099
Concerti,23-07-24,2024-07-23,"Via Lampugnano, 95, Milano, MI",Ippodromo La Maura,Travis Scott in concerto a Milano,https://www.milanotoday.it/eventi/travis-scott-milano-biglietti-2024.html,Musica e vita notturna,"Via Lampugnano, Gallaratese, Lampugnano, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.4916933,9.1102099
Concerti,23-07-24,2024-07-23,"Via Lampugnano, 95, Milano, MI",Ippodromo La Maura,Travis Scott in concerto a Milano,https://www.milanotoday.it/eventi/travis-scott-milano-biglietti-2024.html,Musica e vita notturna,"Via Lampugnano, Gallaratese, Lampugnano, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.4916933,9.1102099
Concerti,23-07-24,2024-07-23,"Via Lampugnano, 95, Milano, MI",Ippodromo La Maura,Travis Scott in concerto a Milano,https://www.milanotoday.it/eventi/travis-scott-milano-biglietti-2024.html,Musica e vita notturna,"Via Lampugnano, Gallaratese, Lampugnano, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.4916933,9.1102099
Spettacoli,23-07-24,2024-07-23,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Gran Galà del Balletto,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/balletto-di-milano-gran-gala-del-balletto,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326
Concerti,23-07-24,2024-07-23,"Via Lampugnano, 95, Milano, MI",Ippodromo La Maura,Travis Scott in concerto a Milano,https://www.milanotoday.it/eventi/travis-scott-milano-biglietti-2024.html,Musica e vita notturna,"Via Lampugnano, Gallaratese, Lampugnano, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.4916933,9.1102099
Concerti,23-07-24,2024-07-23,"Via Lampugnano, 95, Milano, MI",Ippodromo La Maura,Travis Scott in concerto a Milano,https://www.milanotoday.it/eventi/travis-scott-milano-biglietti-2024.html,Musica e vita notturna,"Via Lampugnano, Gallaratese, Lampugnano, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.4916933,9.1102099
Spettacoli,24-07-24,2024-07-24,"Via Riccardo Pitteri,60,20134, Milano, MI,Italia",Arena Milano Est,La grande timidezza,https://www.teatro.it/spettacoli/milano/arena-milano-est/2023-2024/ruggero-de-i-timidi-la-grande-timidezza,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4796903,9.2454355
,24-07-24,2024-07-24,"Piazza Castello, Milano, MI",Castello Sforzesco,I hate my village in concerto Castello Sforzesco,https://www.milanotoday.it/eventi/i-hate-my-village-in-concerto-mercoledi-24-luglio-al-castello-sforzesco-a-milano-i-hate-my-village.html,Non classificato,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Spettacoli,24-07-24,2024-07-24,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,Arlecchino servitore di due padroni,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2023-2024/arlecchino-servitore-di-due-padroni,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Spettacoli,25-07-24,2024-07-25,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Who I Am World Tour 2024,https://www.teatro.it/spettacoli/milano/arcimboldi/2023-2024/nick-carter-who-i-am-world-tour,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
,04-08-24,2024-07-25,"Via Giuseppe di Vittorio, 2, Milano, MI",Centro Sportivo di SENAGO,Sagra del pesce di Senago,https://www.milanotoday.it/eventi/sagra-del-pesce.html,Non classificato,"28/2, Via Giuseppe Di Vittorio, Foramagno, Peschiera Borromeo, Milano, Lombardia, 20068, Italia",45.4270849,9.2880658
Spettacoli,25-07-24,2024-07-25,"Via Carlo Botta,18,20135, Milano, MI,Italia",Franco Parenti - Bagni Misteriosi,Fiabafobia,https://www.teatro.it/spettacoli/milano/franco-parenti-bagni-misteriosi/2023-2024/arianna-porcelli-safonov-fiabafobia,Teatro e spettacolo,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141
Concerti,25-07-24,2024-07-25,"Viale dell'Innovazione, 20, Milano, MI",Teatro Arcimboldi,Nick Carter in concerto a Milano. Orari e biglietti,https://www.milanotoday.it/eventi/concerto-nick-carter-teatro-arcimboldi-biglietti.html,Musica e vita notturna,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Concerto,25-07-24,2024-07-25,"Via Brera, 28, Milano, MI",Pinacoteca di Brera,Aspettando la Grande Brera - Beatrice Rana in Concerto,,Musica e vita notturna,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707
Spettacoli,26-07-24,2024-07-26,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,The Mask and Mirror - 30th Anniversary Tour,https://www.teatro.it/spettacoli/milano/arcimboldi/2023-2024/loreena-mckennitt-the-mask-and-mirror-30th-anniversary-tour,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Incontri,28-07-24,2024-07-26,"Via Sant'Erlembaldo, 2, Milano, MI",Parco Martesana,"L'estate a Gorla tra cinema all'aperto, cabaret e letture per bambini",https://www.milanotoday.it/eventi/cinema-aperto-cabaret-gorla-luglio-2024.html,Formazione e networking,"2, Via Sant'Erlembaldo, Viale Monza, Municipio 2, Milano, Lombardia, 20126, Italia",45.5056173,9.2215298
Cibo e Vino,28-07-24,2024-07-26,"Piazza dei Mercanti, Milano, MI",Piazza Mercato,Vittuone Summer Street Food: un evento da non perdere,https://www.milanotoday.it/eventi/vittuone-summer-street-food.html,Enogastronomia,"Piazza dei Mercanti, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4646599,9.1876261
Cinema,28-07-24,2024-07-26,"Via Quinto Cenni, 11, Milano, MI",Mare Culturale Urbano,Il cinema in cuffia a Mare Culturale Urbano: il programma del weekend,https://www.milanotoday.it/eventi/cinema-aperto-cuffia-mare-culturale-urbano-programma-26-27-28-luglio.html,Arte e cultura,"Via Quinto Cenni, Quartiere Vercellese, Forze Armate, Municipio 7, Milano, Lombardia, 20147, Italia",45.4688901,9.1238692
Manifestazioni,28-07-24,2024-07-26,"Piazza Castello, Milano, MI",Castello Sforzesco,"Estate al Castello 2024, tutti gli appuntamenti di fine luglio",https://www.milanotoday.it/eventi/estate-al-castello-luglio-2024.html,Altri eventi,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Spettacoli,27-07-24,2024-07-27,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Scherzo n° 1 Opera prima,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/carlo-amleto-scherzo-n-1-opera-prima,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326
,27-07-24,2024-07-27,"Piazza Castello, Milano, MI",Davanti all'entrata principale del Castello Sforzesco,I Visconti e la nascita dei tarocchi: significati e labirinti degli arcani maggiori,https://www.milanotoday.it/eventi/i-visconti-e-la-nascita-tarocchi-significati-e-labirinti-degli-arcani-maggiori-italia-in-tour.html,Non classificato,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
,27-07-24,2024-07-27,"Piazza Sant'Alessandro, Milano, MI",davanti alla chiesa di Sant'Alessandro,Milano nascosta: un viaggio tra strade e storie dimenticate,https://www.milanotoday.it/eventi/milano-nascosta-viaggio-tra-strade-e-storie-dimenticate-italia-in-tour.html,Non classificato,"Piazza Sant'Alessandro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4608819,9.1864547
,27-07-24,2024-07-27,"Via Gaetano Pini, 6, Milano, MI",La fabbrica dell'animazione,Un cambio di prospettiva per una nuova economia sociale,https://www.milanotoday.it/eventi/un-cambio-di-prospettiva-per-una-nuova-economia-sociale.html,Non classificato,"6, Via Gaetano Pini, Vigentina, Municipio 1, Milano, Lombardia, 20122, Italia",45.4542964,9.1935877
Spettacoli,29-07-24,2024-07-29,"Via Valtellina,5,,20159, Milano, MI,Italia",Scalo Farini,The Spirit of Japan: An Immersive Art Experience,https://www.teatro.it/spettacoli/milano/scalo-farini/2023-2024/the-spirit-of-japan-an-immersive-art-experience,Teatro e spettacolo,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555
Spettacoli,31-07-24,2024-07-31,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Magical Mistery Story,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2023-2024/the-beatbox-carlo-massarini-magical-mistery-story,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326
Manifestazioni,04-08-24,2024-08-02,"Piazza Castello, Milano, MI",Castello Sforzesco,"Estate al Castello, il programma del weekend",https://www.milanotoday.it/eventi/estate-al-castello-programma-2-3-4-agosto.html,Altri eventi,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Concerti,03-08-24,2024-08-03,"Piazza Castello, Milano, MI",Castello Sforzesco,La Disney compie 100 anni (e festeggia con un grande concerto a Milano),https://www.milanotoday.it/eventi/concerto-disney-castello-sforzesco.html,Musica e vita notturna,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Disco&Feste,03-08-24,2024-08-03,"Via Circonvallazione Idroscalo, 41c, Milano, MI",Circolo Magnolia,"Magnolia Stone Fest, una serata a ritmo di metal (e non solo)",https://www.milanotoday.it/eventi/serata-musica-metal-circolo-magnolia.html,Musica e vita notturna,"Via Circonvallazione Idroscalo, Novegro, Segrate, Milano, Lombardia, 20054, Italia",45.465095,9.2830627
Incontri,31-08-24,2024-08-04,"Via Fametta, 1, Milano, MI",Villa Arconati Far,I giochi d'acqua a Villa Arconati e le aperture estive,https://www.milanotoday.it/eventi/aperture-estive-villa-arconati-2024.html,Formazione e networking,"1, Via Fametta, Via Trento, Castellazzo, Bollate, Milano, Lombardia, 20021, Italia",45.556757,9.0958021
Concerti,04-08-24,2024-08-04,"Via Bovisasca, 57, Milano, MI",Spirit de Milan,Una serata a ritmo di jazz nell'estate milanese,https://www.milanotoday.it/eventi/concerto-jazz-spirit-de-milan-agosto-2024.html,Musica e vita notturna,"Via Bovisasca, Bovisa, Municipio 9, Milano, Lombardia, 20158, Italia",45.5031504,9.161215
Spettacoli,06-08-24,2024-08-06,"Via Circonvallazione Idroscalo,41,20090, Segrate, MI,Italia",Circolo Magnolia,Xavier Rudd,https://www.teatro.it/spettacoli/segrate/circolo-magnolia/2023-2024/xavier-rudd,Teatro e spettacolo,"Circolo Magnolia, 41, Via Circonvallazione Idroscalo, Novegro, Segrate, Milano, Lombardia, 20054, Italia",45.4637036,9.286076
Mostre,27-10-24,2024-08-07,"Via Valtellina, Milano, MI",Lampo Scalo Farini,A Milano si può salire sul Titanic: la mostra immersiva sulla nave affondata,https://www.milanotoday.it/eventi/mostra-titanic.html,Arte e cultura,"Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4907327,9.1812435
,09-08-24,2024-08-09,"CityLife, Milano, MI, Italia",CITY LIFE,Merenda e poesia,https://www.milanotoday.it/eventi/merenda-e-poesia-citylife-milano-esuvia-di-cicala.html,Non classificato,"Tre Torri, Municipio 8 di Milano, Milano, Lombardia, 20149, Italia",45.4780409,9.1565832
Incontri,10-08-24,2024-08-10,"Corso Venezia, 57, Milano, MI",Planetario Civico,San Lorenzo sotto le stelle di Milano,https://www.milanotoday.it/eventi/notte-san-lorenzo-planetario-agosto-2024.html,Formazione e networking,"57, Corso Venezia, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4736604,9.2038038
Concerti,11-08-24,2024-08-11,"Piazza Castello, Milano, MI","Castello Sforzesco, Cortile delle Armi",La serata finale di Campusband nel cuore di Milano,https://www.milanotoday.it/eventi/finale-campus-band-castello-sforzesco.html,Musica e vita notturna,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Apertura festiva,15-08-24,2024-08-15,"via Brera, 28, Milano, MI",Pinacoteca di Brera,Ferragosto al museo 2024 - ESTATE A BRERA,,Inaugurazioni,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707
Mostra,15-08-24,2024-08-15,"piazza Santa Maria delle Grazie, 2, Milano, MI",Cenacolo Vinciano,Ferragosto in Museo 2024: gli orari del Cenacolo Vinciano,,Arte e cultura,"Museo del Cenacolo Vinciano, 2, Piazza Santa Maria delle Grazie, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4662047,9.170655
Mostre,18-08-24,2024-08-18,"Via Valtellina, 5, Milano, MI",Lampo Scalo Farini,"Spirit of Japan, la mostra immersiva sul Giappone tra stampe e samurai",https://www.milanotoday.it/eventi/spirit-of-japan-mostra-immersiva-giappone.html,Arte e cultura,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555
Mostre,18-08-24,2024-08-18,"Via Valtellina, 5, Milano, MI",Lampo Scalo Farini,"Spirit of Japan, la mostra immersiva sul Giappone tra stampe e samurai",https://www.milanotoday.it/eventi/spirit-of-japan-mostra-immersiva-giappone.html,Arte e cultura,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555
Mostre,18-08-24,2024-08-18,"Via Valtellina, 5, Milano, MI",Lampo Scalo Farini,"Spirit of Japan, la mostra immersiva sul Giappone tra stampe e samurai",https://www.milanotoday.it/eventi/spirit-of-japan-mostra-immersiva-giappone.html,Arte e cultura,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555
Mostre,18-08-24,2024-08-18,"Via Valtellina, 5, Milano, MI",Lampo Scalo Farini,"Spirit of Japan, la mostra immersiva sul Giappone tra stampe e samurai",https://www.milanotoday.it/eventi/spirit-of-japan-mostra-immersiva-giappone.html,Arte e cultura,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555
Mostre,18-08-24,2024-08-18,"Via Valtellina, 5, Milano, MI",Lampo Scalo Farini,"Spirit of Japan, la mostra immersiva sul Giappone tra stampe e samurai",https://www.milanotoday.it/eventi/spirit-of-japan-mostra-immersiva-giappone.html,Arte e cultura,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555
Mostre,18-08-24,2024-08-18,"Via Valtellina, 5, Milano, MI",Lampo Scalo Farini,"Spirit of Japan, la mostra immersiva sul Giappone tra stampe e samurai",https://www.milanotoday.it/eventi/spirit-of-japan-mostra-immersiva-giappone.html,Arte e cultura,"5, Via Valtellina, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4909324,9.1810555
Spettacoli,26-08-24,2024-08-26,"Via Privata Giovanni Ventura,12,20134, Milano, MI,Italia",Giardino Ventura,Tributo a Vasco Rossi,https://www.teatro.it/spettacoli/milano/giardino-ventura/2023-2024/candlelight-tributo-a-vasco-rossi,Teatro e spettacolo,"Via Giovanni Ventura, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4840607,9.2431286
Spettacoli,27-08-24,2024-08-27,"Via Privata Giovanni Ventura,12,20134, Milano, MI,Italia",Giardino Ventura,Tributo ai Queen,https://www.teatro.it/spettacoli/milano/giardino-ventura/2023-2024/candlelight-tributo-ai-queen,Teatro e spettacolo,"Via Giovanni Ventura, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4840607,9.2431286
,27-08-24,2024-08-27,"Piazza Castello, Milano, MI",Castello Sforzesco,Yves Tumor in concerto al Castello Sforzesco,https://www.milanotoday.it/eventi/yves-tumor-in-concerto-in-italia-per-un-unica-data-martedi-27-agosto-al-castello-sforzesco-yves-tumor.html,Non classificato,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Spettacoli,27-08-24,2024-08-27,"Via Privata Giovanni Ventura,12,20134, Milano, MI,Italia",Giardino Ventura,Tributo a Ludovico Einaudi,https://www.teatro.it/spettacoli/milano/giardino-ventura/2023-2024/candlelight-tributo-a-ludovico-einaudi,Teatro e spettacolo,"Via Giovanni Ventura, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4840607,9.2431286
Spettacoli,29-08-24,2024-08-29,"Via Circonvallazione Idroscalo,20090, Segrate, MI,Italia",Idroscalo - Palco sull'Acqua,Tributo ai Coldplay,https://www.teatro.it/spettacoli/segrate/idroscalo-palco-sullacqua/2023-2024/candlelight-tributo-ai-coldplay,Teatro e spettacolo,"Via Circonvallazione Idroscalo, Cascina Pessina, Novegro, Segrate, Milano, Lombardia, 20054, Italia",45.4629159,9.2757544
,29-08-24,2024-08-29,"Piazza Sempione, Milano, MI",DAZI MILANO,Plants play orchestra: Tormento canterà con un'orchestra di piante e alberi,https://www.milanotoday.it/eventi/milano-plants-play-orchestra-tormento-cantera-con-un-orchestra-di-piante-e-alberi-tormento.html,Non classificato,"Piazza Sempione, Parco Sempione, Municipio 1, Milano, Lombardia, Italia",45.4755976,9.1725451
Spettacoli,29-08-24,2024-08-29,"Via Circonvallazione Idroscalo,20090, Segrate, MI,Italia",Idroscalo - Palco sull'Acqua,Tributo ai Queen,https://www.teatro.it/spettacoli/novegro-tregarezzo/idroscalo-palco-sullacqua/2023-2024/candlelight-tributo-ai-queen,Teatro e spettacolo,"Via Circonvallazione Idroscalo, Cascina Pessina, Novegro, Segrate, Milano, Lombardia, 20054, Italia",45.4629159,9.2757544
