categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long
Concerti,26-07-20,2020-07-26,"Via Giuseppe Gabetti, Milano, MI",Mare Culturale Urbano,"Mare Culturale Urbano, uno speciale concerto gratis di flauti",https://www.milanotoday.it/eventi/mare-culturale-urbano-concerto-gratis-flauti.html,Musica e vita notturna,"Via Giuseppe Gabetti, Quartiere Vercellese, Forze Armate, Municipio 7, Milano, Lombardia, 20147, Italia",45.4697048,9.1241074
Incontri,09-08-20,2020-07-26,"Via Alessandro Tadino, 20, Milano, MI",Officina Coviello,(S)parliamo d'arte,https://www.milanotoday.it/eventi/s-parliamo-d-arte-2020.html,Formazione e networking,"Galleria Giò Marconi, 20, Via Alessandro Tadino, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4789476,9.2076281
Incontri,26-07-20,2020-07-26,"Via Monte Piana, 15, Milano, MI",DOCCE DI ROGOREDO - Giardino condiviso,Ho visto un re! viaggio nel teatro canzone di Jannacci,https://www.milanotoday.it/eventi/ho-visto-un-re-viaggio-nel-teatro-canzone-2020.html,Formazione e networking,"Via Monte Piana, Rogoredo, Municipio 4, Milano, Lombardia, 20097, Italia",45.4301731,9.2465323
Spettacoli,27-07-20,2020-07-27,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Sulla morte senza esagerare,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2019-2020/sulla-morte-senza-esagerare,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326
Cinema,31-08-20,2020-07-27,"Piazzale Lorenzo Lotto, Milano, MI",,"Lido Milano Live, a Lotto le proiezioni di film all'aperto della Cineteca: il programma",https://www.milanotoday.it/eventi/lido-milano-live-film-aperto-cinemobile-programma.html,Arte e cultura,"Piazzale Lorenzo Lotto, Qt 8, QT8, Municipio 8 di Milano, Milano, Lombardia, 20148, Italia",45.4804349,9.1421757
Incontri,27-07-20,2020-07-27,"Viale Pasubio, 11, Milano, MI",Feltrinelli Babitonga,Alla Feltrinelli una serata speciale per celebrare il centenario della nascita di Charles Bukowski,https://www.milanotoday.it/eventi/serata-feltrinelli-charles-bukowsk-quando.html,Formazione e networking,"11, Viale Pasubio, Porta Tenaglia, Municipio 1, Milano, Lombardia, 20154, Italia",45.4814784,9.1843512
Concerti,28-07-20,2020-07-28,"Piazza Castello, Milano, MI",Castello Sforzesco,L'Orchestra Sinfonica Unimi da Estate Sforzesca,https://www.milanotoday.it/eventi/concerto-orchestra-sinfonica-unimi-castello-sforzesco.html,Musica e vita notturna,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Cinema,29-07-20,2020-07-29,"Via Riccardo Pitteri, 58, Milano, MI",Arena Milano Est,Paolo Kessisoglu ad Arena Milano Est per presentare il suo nuovo film. Orari e biglietti,https://www.milanotoday.it/eventi/paolo-kessisoglu-arena-milano-est-biglietti.html,Arte e cultura,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4805358,9.2454637
Teatri,30-07-20,2020-07-30,"Piazza Castello, Milano, MI",Castello Sforzesco,Ma pure questo è amore a estate sforzesca,https://www.milanotoday.it/eventi/ma-pure-questo-e-amore-a-estate-sforzesca-2020.html,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Teatri,30-07-20,2020-07-30,"Viale Emilio Alemagna, 6, Milano, MI",Triennale Milano,Intravision | Streaming in triennale,https://www.milanotoday.it/eventi/intravision-streaming-in-triennale-adiel-paula-tape.html,Teatro e spettacolo,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894
Spettacoli,30-07-20,2020-07-30,"Via Carlo Botta,18,20135, Milano, MI,Italia",Franco Parenti - Bagni Misteriosi,"Carmen, diario di un capolavoro",https://www.teatro.it/spettacoli/milano/franco-parenti-bagni-misteriosi/2019-2020/carmen-diario-di-un-capolavoro,Teatro e spettacolo,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141
Concerti,01-08-20,2020-07-31,"Via Guglielmo Marconi, 43, Milano, MI",,"Musica e teatro nei cortili di Cinisello Balsamo. Ingresso gratis, orari e informazioni utili",https://www.milanotoday.it/eventi/concerti-teatro-gratis-cortili-cinisello-balsamo.html,Musica e vita notturna,"43, Via Guglielmo Marconi, Rondò, Sesto San Giovanni, Zona Omogenea Milano Nord, Milano, Lombardia, 20099, Italia",45.5332112,9.2290509
Teatri,02-08-20,2020-07-31,"Via Rovello, 2, Milano, MI",Chiostro Nina Vinchi,"""La vedova Socrate"", lo spettacolo con Lella Costa in omaggio a Franca Valeri: orari e biglietti",https://www.milanotoday.it/eventi/spettacolo-lella-costa-piccolo-teatro-biglietti.html,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Disco&Feste,02-08-20,2020-07-31,"Via Bergognone, 34, Milano, MI",Base Milano,"Base Milano, il nuovo programma del weekend con dj set e aperitivi",https://www.milanotoday.it/eventi/base-milano-programma-31-luglio-1-2-agosto.html,Musica e vita notturna,"Wikimedia Italia, 34, Via Bergognone Da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4518657,9.1625146
Disco&Feste,02-08-20,2020-07-31,"Via Bovisasca, 59, Milano, MI",Spirit de Milan,"Spirit de Milan, il nuovo programma del week-end con musica dal vivo",https://www.milanotoday.it/eventi/spirit-de-milan-programma-week-end-fine-luglio.html,Musica e vita notturna,"Spirit de Milan, 59, Via Bovisasca, Bovisa, Municipio 9, Milano, Lombardia, 20157, Italia",45.5067143,9.1584748
Mostra,13-12-20,2020-08-01,"Viale dell'Innovazione, 20, Milano, MI",Teatro Arciboldi,Monet a Milano,,Arte e cultura,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Incontri,31-08-20,2020-08-01,"Viale Giorgio Byron, 2, Milano, MI",Palazzina Appiani,"Beni FAI, le visite guidate a Villa Necchi Campiglio e Palazzina Appiani: come prenotare",https://www.milanotoday.it/eventi/beni-fai-villa-necchi-palazzina-appiani-visite-quando.html,Formazione e networking,"2, Viale Giorgio Byron, Parco Sempione, Municipio 1, Milano, Lombardia, 20154, Italia",45.4753371,9.1783413
Mostre,13-12-20,2020-08-01,"Viale dell'Innovazione, 20, Milano, MI",Teatro degli Arcimboldi,Al Teatro degli Arcimboldi due mostre immersive su Monet e la Street Art: orari e biglietti,https://www.milanotoday.it/eventi/teatro-arcimboldi-mostre-monet-street-art-biglietti.html,Arte e cultura,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Mostre,13-12-20,2020-08-01,"Viale dell'Innovazione, 20, Milano, MI",Teatro degli Arcimboldi,Sospeso: Banksy e gli altri artisti di Street Art arrivano agli Arcimboldi. Orari e biglietti della mostra,https://www.milanotoday.it/eventi/mostra-banksy-arcimboldi-biglietti.html,Arte e cultura,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Manifestazioni,31-08-20,2020-08-02,"Via Bergognone, 34, Milano, MI",Base Milano,"Base Milano, il programma di agosto all'insegna della musica",https://www.milanotoday.it/eventi/base-milano-programma-agosto-gratis.html,Altri eventi,"Wikimedia Italia, 34, Via Bergognone Da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4518657,9.1625146
Spettacoli,02-08-20,2020-08-02,"Via Rovello,2,20121, Milano, MI,Italia",Piccolo Teatro - Chiostro Nina Vinchi,Lella Costa - La vedova Socrate,https://www.teatro.it/spettacoli/milano/piccolo-teatro-chiostro-nina-vinchi/2019-2020/la-vedova-socrate,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Incontri,31-08-20,2020-08-02,"Via San Vittore, 21, Milano, MI",Museo Nazionale della Scienza e della Tecnologia,"Museo della Scienza, le visite guidate e digitali di agosto",https://www.milanotoday.it/eventi/museo-scienza-programma-agosto.html,Formazione e networking,"21, Via San Vittore, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4628946,9.1706462
Mercatini,02-08-20,2020-08-02,"Via Luigi Nono, 9, Milano, MI",Tempio del Futuro Perduto,Remira market 2 agosto,https://www.milanotoday.it/eventi/remira-market-2-agosto-2020.html,Mercati e shopping,"9, Via Luigi Nono, Bullona, Porta Volta, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.4864027,9.1751051
Manifestazioni,09-08-20,2020-08-03,"Via Giuseppe Gabetti, 15, Milano, MI",Mare Culturale Urbano,"Mare Culturale Urbano, i nuovi appuntamenti della settimana di musica e teatro",https://www.milanotoday.it/eventi/mare-culturale-urbano-eventi.agosto-2020.html,Altri eventi,"Cascina Torrette di Trenno, 15, Via Giuseppe Gabetti, Quartiere Vercellese, Forze Armate, Municipio 7, Milano, Lombardia, 20147, Italia",45.4687457,9.1240256
Manifestazioni,15-08-20,2020-08-03,"Piazza Castello, Milano, MI",Castello Sforzesco,"Estate Sforzesca, il programma di agosto e uno speciale spettacolo gratis per Ferragosto",https://www.milanotoday.it/eventi/estate-sforzesca-programma-agosto-concerto-ferragosto.html,Altri eventi,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Teatri,06-08-20,2020-08-04,"Via Rovello, 2, Milano, MI",Chiostro Nina Vinchi,"Enrico Bonavera porta in scena ""Alichin di Malebolge"" al Piccolo: orari e biglietti",https://www.milanotoday.it/eventi/spettacolo-alichin-malebolge-bonavera-piccolo-teatro.html,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Teatri,06-08-20,2020-08-04,"Via Carlo Botta, 18, Milano, MI",Bagni Misteriosi,"Bagni Misteriosi, arrivano le opere liriche gratuite: orari e programma",https://www.milanotoday.it/eventi/bagni-misteriosi-opere-liriche-gratis-programma.html,Teatro e spettacolo,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141
Incontri,06-08-20,2020-08-06,"Via Enrico Besana, 12, Milano, MI",MUBA,Al Muba uno speciale incontro per i bambini: come iscriversi,https://www.milanotoday.it/eventi/laboratorio-muba-per-bambini-come-iscriversi.html,Formazione e networking,"MUBA - Museo dei Bambini, 12, Via Enrico Besana, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.4599507,9.2051279
Concerti,06-08-20,2020-08-06,"Piazza Castello, Milano, MI",Castello Sforzesco,"Estate Sforzesca, un concerto di anteprima di “Electroclassic Festival”. Orari e biglietti",https://www.milanotoday.it/eventi/estate-sforzesca-concerto-electroclassic-festival-biglietti.html,Musica e vita notturna,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Cibo e Vino,24-09-20,2020-08-06,"Viale dell'Innovazione, 20, Milano, MI",Teatro degli Arcimboldi,"Arcimboldi, uno speciale aperitivo tra le opere di Banksy e Monet: orari e prezzi",https://www.milanotoday.it/eventi/aperitivo-mostra-banksy-monet-arcimboldi-quando.html,Enogastronomia,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963
Spettacoli,06-08-20,2020-08-06,"Via Rovello,2,20121, Milano, MI,Italia",Piccolo Teatro - Chiostro Nina Vinchi,Alichin di Malebolge,https://www.teatro.it/spettacoli/milano/piccolo-teatro-chiostro-nina-vinchi/2019-2020/alichin-di-malebolge,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Concerti,07-08-20,2020-08-07,"Piazza Castello, Milano, MI",Castello Sforzesco,"Estate Sforzesca, uno speciale concerto rock di Milano Classica: orari e biglietti",https://www.milanotoday.it/eventi/estate-sforzesca-concerto-rock-milano-classica-biglietti.html,Musica e vita notturna,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
,07-08-20,2020-08-07,"Via Giuseppe Verdi, 11, Milano, MI",La Loggia,Inaugurazione del più grande locale d’italia in stile steampunk,https://www.milanotoday.it/eventi/inaugurazione-del-piu-grande-locale-d-italia-in-stile-steampunk-2020.html,Non classificato,"11, Via Giuseppe Verdi, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4688757,9.1882701
Cinema,08-08-20,2020-08-08,"Piazzale Lorenzo Lotto, 15, Milano, MI",Lido di Milano,"Lido Milano Live, uno speciale concerto dal vivo con ""Amore Pische"": orari e biglietti",https://www.milanotoday.it/eventi/lido-milano-concerto-amore-psiche-biglietti.html,Arte e cultura,"Piazzale Lorenzo Lotto, Qt 8, QT8, Municipio 8 di Milano, Milano, Lombardia, 20148, Italia",45.4804349,9.1421757
Concerti,08-08-20,2020-08-08,"Piazza Castello, Milano, MI",Castello Sforzesco,Davide Locatelli e le sue 88 sfumature di rock in concerto a Estate Sforzesca: orari e biglietti,https://www.milanotoday.it/eventi/concerto-davide-locatelli-castello-sforzesco-biglietti.html,Musica e vita notturna,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Teatri,09-08-20,2020-08-09,"Piazza Castello, Milano, MI",Castello Sforzesco,"Estate Sforzesca, sul palco lo ""Zelig Show"" con i comici di Zelig: orari e biglietti",https://www.milanotoday.it/eventi/estate-sforzesca-spettacolo-zelig-biglietti.html,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Cinema,16-08-20,2020-08-10,"Via Riccardo Pitteri, 58, Milano, MI",Arena Milano Est,"Arena Milano Est, sei film cult imperdibili ad agosto: orari e biglietti",https://www.milanotoday.it/eventi/cinema-arena-milano-est-programma-agosto.html,Arte e cultura,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4805358,9.2454637
Manifestazioni,16-08-20,2020-08-10,"Via Valenza, 2, Milano, MI",Ride Milano,"Ride Milano, il programma di agosto tra mostre e musica dal vivo",https://www.milanotoday.it/eventi/ride-milano-programma-agosto-2020.html,Altri eventi,"Via Valenza, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4514071,9.1691656
Manifestazioni,16-08-20,2020-08-10,"Via Bovisasca, 59, Milano, MI",Spirit de Milan,"Spirit de Milan, il programma di Ferragosto tra spettacoli e concerti",https://www.milanotoday.it/eventi/spirit-de-milan-programma-ferragosto-2020.html,Altri eventi,"Spirit de Milan, 59, Via Bovisasca, Bovisa, Municipio 9, Milano, Lombardia, 20157, Italia",45.5067143,9.1584748
Incontri,12-08-20,2020-08-12,"Piazzale Luigi Cadorna, 9, Milano, MI",Libreria Il Domani,Milano legge anche in agosto,https://www.milanotoday.it/eventi/milano-legge-anche-in-agosto-2020.html,Formazione e networking,"Panificio silini, 9, Piazzale Luigi Cadorna, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4676381,9.1765622
Concerti,12-08-20,2020-08-12,"Piazza Castello, Milano, MI",Castello Sforzesco,"Folco Orselli, un nuovo concerto blues al Castello Sforzesco. Orari e biglietti",https://www.milanotoday.it/eventi/concerto-folco-orselli-castello-sforzesco-biglietti.html,Musica e vita notturna,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Teatri,13-08-20,2020-08-13,"Piazza Castello, Milano, MI",Castello Sforzesco,"Milano, un nuovo spettacolo della compagnia teatrale del carcere San Vittore: orari e biglietti",https://www.milanotoday.it/eventi/spettacolo-castello-sforzesco-compagnia-san-vittore-biglietti.html,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Manifestazioni,23-08-20,2020-08-13,"Corso Vittorio Emanuele II, Milano, MI","Villa Bagatti Valsecchi, Varedo",Festa dei Microbirrifici a Villa Bagatti: ingresso gratis e birra artigianale,https://www.milanotoday.it/eventi/festa-microbirrifici-villa-bagatti-gratis.html,Altri eventi,"Corso Vittorio Emanuele Secondo, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.464759,9.1930823
Concerti,20-08-20,2020-08-18,"Via Rovello, 2, Milano, MI",Chiostro Nina Vinchi,"Piccolo Teatro, tre concerti jazz di Enrico Intra. Orari e biglietti",https://www.milanotoday.it/eventi/concerto-enrico-intra-piccolo-teatro-biglietti.html,Musica e vita notturna,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Teatri,10-09-20,2020-08-20,"Via Riccardo Pitteri, 58, Milano, MI",Arena Milano Est,Risate e riflessioni: i nuovi monologhi ad Arena Milano Est a prezzi scontati,https://www.milanotoday.it/eventi/teatro/arena-milano-est-biglietti-scontati-2020.html,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4805358,9.2454637
Spettacoli,20-08-20,2020-08-20,"Piazza Castello,20121, Milano, MI,Italia",Castello Sforzesco,Arturo racconta Brachetti,https://www.teatro.it/spettacoli/milano/castello-sforzesco/2019-2020/arturo-racconta-brachetti,Teatro e spettacolo,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710309,9.1814326
Mostre,22-09-20,2020-08-23,"Corso Magenta, 2, Milano, MI",Gaggenau DesignElementi Hub,"Una mostra sui ""Cieli Impossibili"" in arrivo a Milano. Orari e biglietti",https://www.milanotoday.it/eventi/mostra-cieli-impossibili-milano-orari-biglietti.html,Arte e cultura,"BOGGI Milano, 2, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4657922,9.1798
Manifestazioni,30-08-20,2020-08-24,"Via Giuseppe Gabetti, 15, Milano, MI",Mare Culturale Urbano,"Mare Culturale Urbano, il programma di fine agosto tra concerti e spettacoli",https://www.milanotoday.it/eventi/mare-urbano-programma-fine-agosto.html,Altri eventi,"Cascina Torrette di Trenno, 15, Via Giuseppe Gabetti, Quartiere Vercellese, Forze Armate, Municipio 7, Milano, Lombardia, 20147, Italia",45.4687457,9.1240256
Manifestazioni,02-09-20,2020-08-24,"Via Valenza, 2, Milano, MI",Ride Milano,"Ride Milano, il calendario di fine agosto tra concerti e dj set",https://www.milanotoday.it/eventi/ride-milano-programma-fine-agosto.html,Altri eventi,"Via Valenza, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4514071,9.1691656
Mercatini,11-10-20,2020-08-24,"Via Valenza, 2, Milano, MI",Ride Milano,"Da Ride Milano torna il Wunder Mrkt, il mercatino sui Navigli. Ingresso gratis",https://www.milanotoday.it/eventi/ride-milano-mercatino-navigli-gratis.html,Mercati e shopping,"Via Valenza, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4514071,9.1691656
,30-08-20,2020-08-25,"Piazza Castello, Milano, MI",Castello Sforzesco,"Estate Sforzesca, il programma di fine agosto tra concerti e spettacoli. Orari e biglietti",https://www.milanotoday.it/eventi/estate-sforzesca-programma-fine-agosto.html,Non classificato,"Piazza Castello, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, Italia",45.4704699,9.1819129
Cinema,30-08-20,2020-08-25,"Via Riccardo Pitteri, 58, Milano, MI",Arena Milano Est,"Arena Milano Est: film di Ozpetek, concerti e spettacoli di cabaret per tutta la settimana",https://www.milanotoday.it/eventi/arena-milano-est-concerti-cabaret-programma.html,Arte e cultura,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4805358,9.2454637
