categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long,Cluster
Spettacoli,08-03-19,2019-03-08,"p.zza IV Novembre 3,20025, Legnano, MI,Italia",Talisio Tirinnanzi,Onderòd,https://www.teatro.it/spettacoli/legnano/talisio-tirinnanzi/2018-2019/onderod,Teatro e spettacolo,"Scuola Secondaria di Primo Grado Giovanni Ungaretti, 3, Piazza Quattro Novembre, San Giorgio su Legnano, Milano, Lombardia, 20034, Italia",45.5765251,8.9157963,4
Spettacoli,08-03-19,2019-03-08,"Via San Giovanni sul muro 2,20121, Milano, MI,Italia",Dal Verme,Caveman,https://www.teatro.it/spettacoli/milano/dal-verme/2018-2019/caveman,Teatro e spettacolo,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,0
,09-03-19,2019-03-08,"Via Pier Paolo Pasolini, 3, Milano, MI",Cascina Merlata,Cascina merlata e il divertimento in maschera,https://www.milanotoday.it/eventi/cascina-merlata-2019.html,Non classificato,"Cascina Merlata SPAZIO VIVO, 3, Via Pier Paolo Pasolini, Maggiore - Musocco, Cascina Merlata, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.5066453,9.1031746,1
Disco&Feste,08-03-19,2019-03-08,"Via Larga, 8, Milano, MI",Club Haus 80's Milano c/o Quantic,"Party di Carnevale ""Club haus 80's: Girls Just Wanna Have...Carnival Party"": venerdì 8 marzo",https://www.milanotoday.it/eventi/party-carnevale-club-haus-80-quantic.html,Musica e vita notturna,"Spiller, 8, Via Larga, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4621982,9.1929566,0
Mostre,17-03-19,2019-03-08,"Via Palestro, 14, Milano, MI",PAC - Padiglione d’arte contemporanea,"Mostra fotografica ""Ri-scatti"", dedicata ai progetti di riscatto sociale: dall'8 al 17 marzo al PAC",https://www.milanotoday.it/eventi/mostra-fotografica-ri-scatti-pac.html,Arte e cultura,"14, Via Palestro, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4729115,9.1995282,0
,22-03-19,2019-03-09,"Via Giuseppe dall'Occo, 1, Milano, MI",centro culturale artistico Click Art,I mari della luna,https://www.milanotoday.it/eventi/i-mari-della-luna-dario-maria-campana-2019.html,Non classificato,"Via Giuseppe Dall'Occo, Cormano, Zona Omogenea Milano Nord, Milano, Lombardia, 20032, Italia",45.5444673,9.1692278,5
Spettacoli,09-03-19,2019-03-09,"via Fezzan,11,20146, Milano, MI,Italia",Ecoteatro,Disincantate!,https://www.teatro.it/spettacoli/milano/ecoteatro/2018-2019/disincantate-le-piu-stronze-del-reame,Teatro e spettacolo,"EcoTeatro, 11, Via Fezzan, Bande Nere, Municipio 6, Milano, Lombardia, 20146, Italia",45.4592109,9.1459527,3
,09-03-19,2019-03-09,"Via Cordusio, 4, Milano, MI",Filiale Intesa Sanpaolo,Panini Tour Up! 2019 nella filiale Intesa Sanpaolo di Cordusio,https://www.milanotoday.it/eventi/panini-tour-up-2019-intesa-sanpaolo-cordusio.html,Non classificato,"Milano Centro, 4, Via Cordusio, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4646766,9.1851513,0
Incontri,09-03-19,2019-03-09,"Viale Teodorico, Milano, MI",Fà la cosa giusta!,Un mare di plastica,https://www.milanotoday.it/eventi/un-mare-di-plastica-2019.html,Formazione e networking,"Viale Teodorico, Portello, Municipio 8 di Milano, Milano, Lombardia, 20155, Italia",45.4871581,9.1550703,3
Concerti,09-05-19,2019-03-09,"Via Giuseppe di Vittorio, 6, Milano, MI",Mediolanum Forum,Concerto di Alvaro Soler: giovedì 9 maggio 2019 al Mediolanum Forum di Assago,https://www.milanotoday.it/eventi/concerto-alvaro-soler.html,Musica e vita notturna,"6, Via Giuseppe Di Vittorio, Foramagno, Mezzate, Peschiera Borromeo, Milano, Lombardia, 20068, Italia",45.4355184,9.2889768,6
Manifestazioni,09-03-19,2019-03-09,"Via Antonio Mosca, 180, Milano, MI",Muggiano,Carnevale a Muggiano 2019,https://www.milanotoday.it/eventi/carnevale-a-muggiano-2019-2019.html,Altri eventi,"Via Antonio Mosca, Baggio, Municipio 7, Milano, Lombardia, 20153, Italia",45.4590083,9.0875504,8
Mercatini,09-03-19,2019-03-09,"Via Giuseppe Mazzini, Milano, MI",via Mazzini,Ambulanti di Forte dei Marmi: sabato 9 marzo a Cologno Monzese,https://www.milanotoday.it/eventi/ambulanti-forte-marmi-cologno.html,Mercati e shopping,"Via Giuseppe Mazzini, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4630131,9.1885153,0
Manifestazioni,09-03-19,2019-03-09,"Piazza del Duomo, Milano, MI",,Carnevale Ambrosiano 2019: sabato 9 marzo,https://www.milanotoday.it/eventi/carnevale-ambrosiano-2019-duomo.html,Altri eventi,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0
Incontri,09-03-19,2019-03-09,"Via della Libertà, 10, Milano, MI",Zig Zag,Fabio Cerbone presenta Neil Young & Crazy Horse,https://www.milanotoday.it/eventi/fabio-cerbone-presenta-neil-young-crazy-horse-neil-young-2019.html,Formazione e networking,"10, Via della Libertà, Cusano, Cusano Milanino, Zona Omogenea Milano Nord, Milano, Lombardia, 20095, Italia",45.5547013,9.1748848,5
Teatri,09-03-19,2019-03-09,"Viale Affori, 21, Milano, MI",Biblioteca Affori Villa Litta,Arlecchino trasformato dall'amore a Villa Affori,https://www.milanotoday.it/eventi/arlecchino-trasformato-dall-amore-a-villa-affori-compagnia-carnevale.html,Teatro e spettacolo,"Biblioteca Comunale Affori, 21, Viale Affori, Affori, Municipio 9, Milano, Lombardia, 20161, Italia",45.5166084,9.1673769,3
Concerti,09-03-19,2019-03-09,"Via Gaudenzio Fantoli, 9, Milano, MI",Fabrique,Concerto di Jess Glynne: lunedì 4 marzo 2019 al Fabrique,https://www.milanotoday.it/eventi/concerto-jess-glynne.html,Musica e vita notturna,"Fabrique, 9, Via Gaudenzio Fantoli, Mecenate, Municipio 4, Milano, Lombardia, 20138, Italia",45.4521243,9.2522773,6
Incontri,09-03-19,2019-03-09,"Via Lorenteggio, 177, Milano, MI",Mercato Lorenteggio,Jambellico - Il carnevale di mercato Lorenteggio,https://www.milanotoday.it/eventi/jambellico-il-carnevale-di-mercato-lorenteggio.html,Formazione e networking,"Macelleria Equina Da Vito, 177, Via Lorenteggio, Lorenteggio, Municipio 6, Milano, Lombardia, 20147, Italia",45.4486759,9.1336424,3
Spettacoli,09-03-19,2019-03-09,"Via G. di Vittorio 6,20090, Assago, MI,Italia",Unipol Forum,Vita ce n'è World Tour,https://www.teatro.it/spettacoli/assago/mediolanum-forum/2018-2019/vita-ce-ne-world-tour,Teatro e spettacolo,"20090, Italy",45.407,9.1083,8
Incontri,10-03-19,2019-03-09,"Via Filippo Argelati, 35, Milano, MI",ASD Capoeira Sul da Bahia - Mestrando Pedro,African rhythms of the world,https://www.milanotoday.it/eventi/african-rhythms-of-the-world-diversi-2019.html,Formazione e networking,"35, Via Filippo Argelati, Navigli, Municipio 6, Milano, Lombardia, 20143, Italia",45.4480512,9.1685997,7
,09-03-19,2019-03-09,"Via Emilio Gola, 1, Milano, MI",Navigli,La rum-carnival. Il Carnevale dei Navigli,https://www.milanotoday.it/eventi/la-rum-carnival-il-carnevale-dei-navigli.html,Non classificato,"1, Via Emilio Gola, Navigli, Municipio 6, Milano, Lombardia, 20143, Italia",45.448838,9.1769726,7
Manifestazioni,10-03-19,2019-03-09,"Via Carlo Botta, 18, Milano, MI",Bagni Misteriosi,Mercato di Carnevale ai Bagni Misteriosi: il 9 e 10 marzo torna il Wunder Mrkt,https://www.milanotoday.it/eventi/mercato-carnevale-2019-bagni-misteriosi.html,Altri eventi,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141,9
Spettacoli,10-03-19,2019-03-10,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - Sala Bausch,Un eschimese in Amazzonia,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-bausch/2018-2019/un-eschimese-in-amazzonia,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,9
Spettacoli,10-03-19,2019-03-10,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,I giganti della montagna,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2018-2019/i-giganti-della-montagna,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718248,9.1828857,0
Spettacoli,10-03-19,2019-03-10,"Via Rovello 2,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Grassi,Cuore di cane,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-grassi/2018-2019/cuore-di-cane,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651,0
Spettacoli,10-03-19,2019-03-10,"via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala 3,Il ballo di Iréne,https://www.teatro.it/spettacoli/milano/teatro-franco-parenti-sala-3/2018-2019/il-ballo-di-irene,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,9
Spettacoli,10-03-19,2019-03-10,"Viale Puglie/Via Tertulliano,20137, Milano, MI,Italia",Ciak,La Divina Commedia,https://www.teatro.it/spettacoli/milano/ciak/2018-2019/la-divina-commedia-opera-musical,Teatro e spettacolo,"Viale Puglie, Ortomercato, Municipio 4, Milano, Lombardia, 20139, Italia",45.449883,9.2241585,9
Spettacoli,10-03-19,2019-03-10,"Via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala Blu,Storia di un oblio,https://www.teatro.it/spettacoli/milano/teatro-franco-parenti-sala-acomea/2018-2019/storia-di-un-oblio,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,9
Spettacoli,10-03-19,2019-03-10,"Corso Buenos Aires,33,20124, Milano, MI,Italia",Teatro Elfo Puccini - sala Fassbinder,Tamburi nella notte,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-fassbinder/2018-2019/tamburi-nella-notte,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,9
Spettacoli,10-03-19,2019-03-10,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,La scuola delle mogli,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2018-2019/la-scuola-delle-mogli,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,9
Spettacoli,10-03-19,2019-03-10,"via Pitteri 58,20134, Milano, MI,Italia",Martinitt,Suore nella tempesta,https://www.teatro.it/spettacoli/milano/martinitt/2018-2019/suore-nella-tempesta,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4791078,9.2461224,6
Disco&Feste,10-03-19,2019-03-10,"Via Giosuè Borsi, 9, Milano, MI",Apollo Club,"""Serata scontata"" con Marco Maccarini domenica 10 marzo all'Apollo Club",https://www.milanotoday.it/eventi/serata-scontata-marco-maccarini-apollo-club.html,Musica e vita notturna,"9, Via Giosuè Borsi, Navigli, Municipio 6, Milano, Lombardia, 20143, Italia",45.4474144,9.1736183,7
Teatri,10-03-19,2019-03-10,"Via Fratelli Zoia, Milano, MI",Spazio Teatro 89,Spettacolo per bambini “Jugar/Giocare”: domenica 10 marzo allo Spazio Teatro 89,https://www.milanotoday.it/eventi/spettacolo-bambini-spazio-teatro-89.html,Teatro e spettacolo,"Via Fratelli Zoia, Quarto Cagnino, Municipio 7, Milano, Lombardia, 20153, Italia",45.4720145,9.1089432,3
Teatri,10-03-19,2019-03-10,"Via dell'Allodola, 5, Milano, MI",Teatro La Creta,Il meraviglioso mondo di Alice a teatro con arabesque,https://www.milanotoday.it/eventi/il-meraviglioso-mondo-di-alice-a-teatro-con-arabesque.html,Teatro e spettacolo,"Via dell'Allodola, Lorenteggio, Municipio 6, Milano, Lombardia, 20147, Italia",45.454862,9.1195068,3
,14-03-19,2019-03-10,"Via Pier Paolo Pasolini, 3, Milano, MI",cascina conference hall,East Uptown incontra Comelit,https://www.milanotoday.it/eventi/east-uptown-incontra-comelit.html,Non classificato,"Cascina Merlata SPAZIO VIVO, 3, Via Pier Paolo Pasolini, Maggiore - Musocco, Cascina Merlata, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.5066453,9.1031746,1
Spettacoli,10-03-19,2019-03-10,"Corso Magenta 24,20123, Milano, MI,Italia",MTM - La Cavallerizza,Cleopatràs,https://www.teatro.it/spettacoli/milano/litta-sala-la-cavallerizza/2018-2019/cleopatras,Teatro e spettacolo,"Boccascena Cafè, 24, Corso Magenta, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.466045,9.1778296,0
Spettacoli,11-03-19,2019-03-11,"via Gaudenzio Ferrari 11,20123, Milano, MI,Italia",Teatro i,Blatte,https://www.teatro.it/spettacoli/milano/teatro-i/2018-2019/blatte,Teatro e spettacolo,"Teatro i, 11, Via Gaudenzio Ferrari, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4551612,9.1767832,7
Spettacoli,11-03-19,2019-03-11,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,Karenina & I,https://www.teatro.it/spettacoli/milano/teatro-franco-parenti-sala-grande/2018-2019/karenina-i,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,9
Incontri,03-05-19,2019-03-12,"Corso di Porta Nuova, 16, Milano, MI",Fondazione Tullio Castellani,La linea della vita 生命线 Opere di Zhang Jinhui 张近慧作品,https://www.milanotoday.it/eventi/la-linea-della-vita-opere-di-zhang-jinhui-zhang.html,Formazione e networking,"16, Corso di Porta Nuova, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4743207,9.1920519,0
Teatri,31-03-19,2019-03-12,"Via Rovello, 2, Milano, MI",Piccolo Teatro Grassi,"""Si nota all'imbrunire"": spettacolo con Silvio Orlando dal 12 al 31 marzo al Piccolo Teatro Grassi",https://www.milanotoday.it/eventi/spettacolo-silvio-orlando-piccolo-teatro-grassi.html,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651,0
Mostre,23-06-19,2019-03-12,"Piazza del Duomo, Milano, MI",Palazzo Reale,Mostra  di Jean-Auguste-Dominique Ingres a Palazzo Reale: dal 12 marzo al 23 giugno,https://www.milanotoday.it/eventi/mostra-ingres-palazzo-reale.html,Arte e cultura,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0
,13-03-19,2019-03-13,"Via San Domenico Savio, 3, Milano, MI",Biblioteca Chiesa Rossa,De André prima di De André,https://www.milanotoday.it/eventi/de-andre-prima-di-de-andre-a-cura-di-bruno-contardi-2019.html,Non classificato,"Biblioteca Comunale Chiesa Rossa, 3, Via San Domenico Savio, Stadera, Municipio 5, Milano, Lombardia, 20142, Italia",45.4304092,9.1738751,7
Mostre,13-03-19,2019-03-13,"Via Savona, 61, Milano, MI",Tirovino,Margherita Sarfatti e Novecento,https://www.milanotoday.it/eventi/margherita-sarfatti-e-novecento-margherita-sarfatti-2019.html,Arte e cultura,"61, Via Savona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4523868,9.159355,7
Mostre,14-07-19,2019-03-13,"Piazza del Duomo, Milano, MI",Palazzo Reale,"""Il meraviglioso mondo della natura"": mostra a Palazzo Reale dal 13 marzo al 14 luglio",https://www.milanotoday.it/eventi/meraviglioso-mondo-natura-mostra-palazzo-reale.html,Arte e cultura,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0
Spettacoli,13-03-19,2019-03-13,"Viale Puglie/Via Tertulliano,20137, Milano, MI,Italia",Ciak,10 to Broadway & Sunshine Gospel Choir,https://www.teatro.it/spettacoli/milano/ciak/2018-2019/10-to-broadway-sunshine-gospel-choir,Teatro e spettacolo,"Viale Puglie, Ortomercato, Municipio 4, Milano, Lombardia, 20139, Italia",45.449883,9.2241585,9
Mostre,14-05-19,2019-03-13,"Via Mario Giuriati, 9, Milano, MI",Galleria Menhir Arte Contemporanea,Carlo Battaglia. orizzontale e orizzontale. Una stagione analitica,https://www.milanotoday.it/eventi/carlo-battaglia-orizzontale-e-orizzontale-una-stagione-analitica.html,Arte e cultura,"Via Mario Giuriati, XXII Marzo, Municipio 4, Milano, Lombardia, 20130, Italia",45.4635347,9.2226019,9
Manifestazioni,17-03-19,2019-03-13,"Via Bergognone, Milano, MI",Base Milano,"""Milano Digital Week 2019"": mostre, spettacoli ed eventi dal 13 al 17 marzo",https://www.milanotoday.it/eventi/milano-digital-week-2019.html,Altri eventi,"Via Bergognone da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4516158,9.1650997,7
Spettacoli,13-03-19,2019-03-13,"v. Matteotti 30,20064, Gorgonzola, MI,Italia",Sala Argentia,Viktor und Viktoria,https://www.teatro.it/spettacoli/gorgonzola/sala-argentia/2018-2019/viktor-und-viktoria-1,Teatro e spettacolo,"Sala Argentia, 30, Via Giacomo Matteotti, Gorgonzola, Milano, Lombardia, 20064, Italia",45.5327792,9.4032916,2
Mostre,14-03-19,2019-03-14,"Via Milazzo, 9, Milano, MI",Anteo Palazzo del Cinema,"Anteprima del docu-film ""Villa visconti borromeo litta: quattro secoli di storia, un viaggio nel tempo tra delizie, arte e giochi d'acqua"" all'Anteo palazzo del Cinema",https://www.milanotoday.it/eventi/anteprima-del-docu-film-villa-visconti-borromeo.html,Arte e cultura,"9, Via Milazzo, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4796871,9.1877076,0
,14-03-19,2019-03-14,"Via Brembo, 23, Milano, MI",Gecko23,Gecko23live: ecco il concerto di Peppe Santangelo nu quartet,https://www.milanotoday.it/eventi/peppe-santangelo-gecko23.html,Non classificato,"23, Via Brembo, Scalo Romana, Municipio 5, Milano, Lombardia, 20135, Italia",45.4445111,9.2082161,9
Concerti,14-03-19,2019-03-14,"Via Conservatorio, 12, Milano, MI",Conservatorio Giuseppe Verdi,Yann Tiersen in concerto: giovedì 14 marzo al Conservatorio,https://www.milanotoday.it/eventi/yann-in-concerto.html,Musica e vita notturna,"Via Conservatorio, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.464677,9.2030999,9
Teatri,24-03-19,2019-03-14,"largo Greppi, Milano, MI",Piccolo Teatro Strehler,"Spettacolo per bambini ""Alice nel Paese delle meraviglie"": dal 14 al 24 marzo al Teatro Strehler",https://www.milanotoday.it/eventi/spettacolo-alice-paese-meraviglie-strehler.html,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718248,9.1828857,0
Teatri,18-04-19,2019-03-14,"Largo Antonio Greppi 1, Milano, MI",Piccolo Teatro Strehler,"Spettacolo ""Nel tempo degli dèi. Il calzolaio di Ulisse"" di Marco Paolini: dal 14 marzo al 18 aprile al Piccolo Teatro Strehler",https://www.milanotoday.it/eventi/spettacolo-ulisse-marco-paolini-piccolo-teatro.html,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718248,9.1828857,0
,14-03-19,2019-03-14,"Largo Gustav Mahler, Milano, MI",Auditorium Cariplo,Massimo Volume in concerto all'Auditorium Cariplo di Milano,https://www.milanotoday.it/eventi/massimo-volume-concerto.html,Non classificato,"Largo Gustav Mahler, Ticinese, Municipio 5, Milano, Lombardia, 20136, Italia",45.4463151,9.1792547,7
Spettacoli,14-03-19,2019-03-14,"Via Orcagna 2,20131, Milano, MI,Italia",No'hma Teresa Pomodoro,Broods of any. Figli di nessuno,https://www.teatro.it/spettacoli/milano/nohma-teresa-pomodoro/2018-2019/broods-of-any-figli-di-nessuno,Teatro e spettacolo,"2, Via Andrea Orcagna, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4812196,9.2281055,9
Teatri,14-03-19,2019-03-14,"Via Mac Mahon, 16, Milano, MI",Teatro OutOff,"""Bum ha i piedi bruciati"": spettacolo sulla vita di Giovanni Falcone al Teatro Out Off il 14 marzo",https://www.milanotoday.it/eventi/bum-monologo-teatrale-giovanni-falcone.html,Teatro e spettacolo,"Via Mac Mahon, Villapizzone, Cagnola, Municipio 8 di Milano, Milano, Lombardia, 20155, Italia",45.4950411,9.1565963,3
,14-03-19,2019-03-14,"Via Filippo Turati, 34, Milano, MI",Palazzo della Permanente,Leonardo da Vinci: una biografia per paesaggi,https://www.milanotoday.it/eventi/leonardo-da-vinci-una-biografia-per-paesaggi-luca-tomio-rosella-2019.html,Non classificato,"34, Via Filippo Turati, Brera, Municipio 1, Milano, Lombardia, 20100, Italia",45.4766179,9.1954771,0
Spettacoli,14-03-19,2019-03-14,"C.so Matteotti,20,20121, Milano, MI,Italia",Nuovo,Nunsense: le amiche di Maria - Il musical delle suore,https://www.teatro.it/spettacoli/milano/nuovo/2018-2019/nunsense-le-amiche-di-maria-il-musical-delle-suore,Teatro e spettacolo,"20, Corso Giacomo Matteotti, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4667336,9.1967703,0
