categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long,Cluster
Seminario,24-02-21,2021-02-24,"Via Senato, 10, Milano, MI",Archivio di Stato di Milano,"Seminario “Ruoli, competenze, esperienze per il records management”",,Formazione e networking,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223,8
Mostre,25-02-21,2021-02-25,"Via del Vecchio Politecnico, 3, Milano, MI",Istituto Svizzero,Mass files,https://www.milanotoday.it/eventi/mass-files-veronika-spierenburg-2021.html,Arte e cultura,"3, Via del Vecchio Politecnico, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4724248,9.1964505,8
,02-04-21,2021-02-25,"Via di Porta Tenaglia, 7, Milano, MI",Pianca & Partners,“La nuova stanza”: la personale di Andrea Branzi da Pianca & Partners,https://www.milanotoday.it/eventi/la-nuova-stanza-la-personale-2021.html,Non classificato,"Via di Porta Tenaglia, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4776554,9.1821986,8
Mostre,01-03-21,2021-02-25,"Piazza del Duomo, Milano, MI",Libreria Bocca dal 1775,Omaggio a Giorgio Melzi,https://www.milanotoday.it/eventi/omaggio-a-giorgio-melzi-2021.html,Arte e cultura,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,8
Spettacoli,28-02-21,2021-02-28,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Il diario di Anne Frank,https://www.teatro.it/spettacoli/milano/carcano/2020-2021/il-diario-di-anne-frank,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297,8
Spettacoli,28-02-21,2021-02-28,"Via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala Blu,Emily Dickinson. Vertigine in altezza,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-acomea/2020-2021/emily-dickinson-vertigine-in-altezza,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0
Iniziative Digitali,07-03-21,2021-03-02,"Via Brera, 28, Milano, MI",Pinacoteca di Brera,"""Un museo a casa tua""",,Eventi digitali,"Istituto Nazionale di Astrofisica – Osservatorio astronomico di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4715946,9.1889707,8
Mostra,25-07-21,2021-03-02,"piazza Duomo, Milano, MI",Palazzo Reale,LE SIGNORE DELL'ARTE. Storie di donne tra '500 e '600,,Arte e cultura,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,8
Spettacoli,03-03-21,2021-03-03,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Vergine Madre,https://www.teatro.it/spettacoli/milano/carcano/2020-2021/vergine-madre,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297,8
Seminario,03-03-21,2021-03-03,"Via Senato, 10, Milano, MI",Archivio di Stato di Milano,Seminario “I processi delle Corti di Assise straordinarie ai collaborazionisti della Repubblica Sociale Italiana”,,Formazione e networking,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223,8
Incontri,03-03-21,2021-03-03,"Viale Sondrio, Milano, MI",Istituto Svizzero,Beyond reality: populism and political communication in the digital era,https://www.milanotoday.it/eventi/beyond-reality-populism-2021.html,Formazione e networking,"Viale Sondrio, Maciachini - Maggiolina, Municipio 2, Milano, Lombardia, 20124, Italia",45.4903222,9.2000265,8
Spettacoli,04-03-21,2021-03-04,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Magnificat,https://www.teatro.it/spettacoli/milano/carcano/2020-2021/magnificat,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297,8
,25-03-21,2021-03-04,"Via Lovanio, 6, Milano, MI",Amy-d Arte Spazio,"Mostra ""dive into the zeitgeist"" degli artisti Alessio Barchitta e Jingge Dong",https://www.milanotoday.it/eventi/mostra-dive-into-the-zeitgeist-2021.html,Non classificato,"6, Via Lovanio, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4766942,9.1861782,8
Incontri,31-03-21,2021-03-07,"Galleria Vittorio Emanuele II, 12, Milano, MI",Libreria Bocca,Space parallel,https://www.milanotoday.it/eventi/space-parallel-2021.html,Formazione e networking,"Libreria Bocca, 12, Galleria Vittorio Emanuele Secondo, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4651429,9.1901652,8
Spettacoli,07-03-21,2021-03-07,"via Pitteri 58,20134, Milano, MI,Italia",Martinitt,Gli amici non hanno segreti,https://www.teatro.it/spettacoli/milano/martinitt/2020-2021/gli-amici-non-hanno-segreti,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4798362,9.2457864,7
Spettacoli,07-03-21,2021-03-07,"Via Ciro Menotti 11,20129, Milano, MI,Italia",Menotti,Mater dulcissima,https://www.teatro.it/spettacoli/milano/menotti/2020-2021/mater-dulcissima,Teatro e spettacolo,"11, Via Ciro Menotti, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4699888,9.2132156,0
Spettacoli,07-03-21,2021-03-07,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Il Gruffalò,https://www.teatro.it/spettacoli/milano/manzoni/2020-2021/il-gruffalo,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,8
Spettacoli,08-03-21,2021-03-08,"Via San Giovanni sul muro 2,20121, Milano, MI,Italia",Dal Verme,PFM canta De Andrè,https://www.teatro.it/spettacoli/milano/dal-verme/2020-2021/pfm-canta-de-andre,Teatro e spettacolo,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,8
Teatri,09-03-21,2021-03-09,"Via Spoleto, 4, Milano, MI",ReKlama Tv | Streaming,"""Smartuorc - la vita ai tempi del pane fatto in casa""",https://www.milanotoday.it/eventi/smartuorc-la-vita-ai-tempi-del-pane-fatto-in-casa.html,Teatro e spettacolo,"4, Via Spoleto, Loreto, Municipio 2, Milano, Lombardia, 20127, Italia",45.4954582,9.2163813,4
Seminario,10-03-21,2021-03-10,"Via Senato, 10, Milano, MI",Archivio di Stato di Milano,Il progetto Books within books: Hebrew Fragmens in European Libraries e il ruolo dell’archivista nella ricerca di frammenti ebraici,,Formazione e networking,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223,8
Incontri,30-06-21,2021-03-10,"Via Privata Passo Pordoi, 7/3, Milano, MI",Hub/Art,"Opening mostra ""metamorphosis"" di Laura Benetton",https://www.milanotoday.it/eventi/opening-mostra-metamorphosis-2021.html,Formazione e networking,"Via Passo Pordoi, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.4364043,9.2092881,0
Incontri,12-03-21,2021-03-12,"Viale Sondrio, Milano, MI",Online,Plotino sull’immortalità dell’anima,https://www.milanotoday.it/eventi/plotino-sull-immortalita-dell-anima-2021.html,Formazione e networking,"Viale Sondrio, Maciachini - Maggiolina, Municipio 2, Milano, Lombardia, 20124, Italia",45.4903222,9.2000265,8
Spettacoli,12-03-21,2021-03-12,"Via San Giovanni sul muro 2,20121, Milano, MI,Italia",Dal Verme,Abba Mania,https://www.teatro.it/spettacoli/milano/dal-verme/2020-2021/abba-mania,Teatro e spettacolo,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924,8
Incontri,12-03-21,2021-03-12,"Via Laghetto, 2, Milano, MI",Chiamamilano,La violenza non deve vincere,https://www.milanotoday.it/eventi/la-violenza-non-deve-vincere-2021.html,Formazione e networking,"Chiamamilano, 2, Via Laghetto, Duomo, Brera, Milano, Lombardia, 20122, Italia",45.4614842,9.195516,8
Spettacoli,13-03-21,2021-03-13,"Via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala Blu,Io e Pirandello,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-acomea/2020-2021/io-e-pirandello,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0
Spettacoli,14-03-21,2021-03-14,"Via Hermada,8,20162, Milano, MI,Italia",della Cooperativa,Paolo Hendel - La giovinezza è sopravvalutata,https://www.teatro.it/spettacoli/milano/della-cooperativa/2020-2021/la-giovinezza-e-sopravvalutata,Teatro e spettacolo,"8, Via privata Hermada, Niguarda - Cà Granda, Municipio 9, Milano, Lombardia, 20162, Italia",45.5147872,9.1901457,4
Spettacoli,14-03-21,2021-03-14,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,Fronte del porto,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2020-2021/fronte-del-porto,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0
Spettacoli,14-03-21,2021-03-14,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,Eternapoli,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2020-2021/eternapoli,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718502,9.1827114,8
Spettacoli,17-03-21,2021-03-17,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Carmen,https://www.teatro.it/spettacoli/milano/degli-arcimboldi/2020-2021/carmen,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963,4
,18-03-21,2021-03-18,"Via Ugo Betti, 62, Milano, MI",Croce Bianca Milano sezione Milano Vialba,Corsi soccorritori volontari e volontari trasporto sanitario - 2021,https://www.milanotoday.it/eventi/corsi-soccorritori-volontari-2021.html,Non classificato,"62, Via Ugo Betti, Gallaratese, Quartiere Gallaratese, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.4947415,9.1093282,9
Mostre,02-04-21,2021-03-19,"Via Giuseppe Dall'Occo, 1, Milano, MI",Galleria Click Art,"4° edizione mostra collettiva ""pensiero-gesto-astrazione""",https://www.milanotoday.it/eventi/4-edizione-mostra-collettiva-2021.html,Arte e cultura,"Via Giuseppe Dall'Occo, Cormano, Zona Omogenea Milano Nord, Milano, Lombardia, 20032, Italia",45.5444599,9.1691639,4
Iniziative Digitali,20-03-21,2021-03-20,"Via Ungaretti, 2, Milano, MI",Associazione cullturale Orizzonte,Lettura della Divina Commedia non stop,,Eventi digitali,"2, Via Giuseppe Ungaretti, Bussero, Milano, Lombardia, 20041, Italia",45.5335204,9.3705888,3
,21-03-21,2021-03-21,"Via Spoleto, 4, Milano, MI",ReKlama Tv | Streaming,"Rossella Rapisarda festeggia Alda Merini con lo spettacolo ""senza filtro""",https://www.milanotoday.it/eventi/rossella-rapisarda-festeggia-alda-merini-2021.html,Non classificato,"4, Via Spoleto, Loreto, Municipio 2, Milano, Lombardia, 20127, Italia",45.4954582,9.2163813,4
Mostre,04-03-22,2021-03-21,"Piazza Giuseppe Missori, 2, Milano, MI","Missori Suits by 101 Flats, Piazza Missori , Milano","Vincenzo Mascoli in stanza n.2020,transiti_soste/ripartenze.",https://www.milanotoday.it/eventi/vincenzo-mascoli-in-stanza-n-2020.html,Arte e cultura,"msg servizi, 2, Piazza Giuseppe Missori, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4611991,9.1881418,8
,21-03-21,2021-03-21,"Largo Oreste Murani, Milano, MI",evento digitale live,"Evento digitale live ""Milano: sfida antirazzista"" organizzato da associazione life in collaborazione con Barbabietola srl",https://www.milanotoday.it/eventi/evento-digitale-live-milano-2021.html,Non classificato,"Largo Oreste Murani, Città Studi, Municipio 3, Milano, Lombardia, Italia",45.4731527,9.2347356,0
Mostre,04-03-22,2021-03-21,"Piazza Giuseppe Missori, 2, Milano, MI","Missori Suits by 101 Flats, Piazza Missori , Milano","Vincenzo Mascoli in stanza n.2020,transiti_soste/ripartenze.",https://www.milanotoday.it/eventi/vincenzo-mascoli-in-stanza-n-2020.html,Arte e cultura,"msg servizi, 2, Piazza Giuseppe Missori, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4611991,9.1881418,8
Iniziative Digitali,24-03-21,2021-03-24,"Via Borgogna, 3, Milano, MI",Casa della Cultura di Milano,Dante al Cinema. Coco,,Eventi digitali,"Marco, 3, Via Borgogna, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4659702,9.1981985,8
Seminario,24-03-21,2021-03-24,"Via Senato, 10, Milano, MI",Archivio di Stato di Milano,Ancora su I calzini «nuovi» del principe Carlo.  La classificazione in Archivistica. Approfondimento sulla bozza di titolario per Enti pubblici di ricerca - Titoli I-IV.,,Formazione e networking,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223,8
Iniziative Digitali,25-03-21,2021-03-25,"via Volta, 74, Milano, MI",dimora storica della Fam. Mantero,DANTEDI 2021 – Pillole di Dante’s Dream - Tutte quelle vive Luci,,Eventi digitali,"74, Via Alessandro Volta, Magenta, Milano, Lombardia, 20013, Italia",45.4677597,8.8842404,5
Visita Guidata,25-03-21,2021-03-25,"Via Senato, 10, Milano, MI",Archivio di Stato di Milano,"I papi simoniaci del XIX Canto dell’Inferno di Dante: Niccolò III, Bonifacio VIII e Clemente V attraverso i documenti dell’Archivio di Stato di Milano",,Arte e cultura,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223,8
,25-01-22,2021-03-25,"Via Gerolamo Morone, Milano, MI",Casa del Manzoni,“La umana commedia” «Scene dantesche ritrovate in 90 e più ex~voto»,https://www.milanotoday.it/eventi/la-umana-commedia-2021.html,Non classificato,"Via Gerolamo Morone, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4681863,9.1916738,8
Iniziative Digitali,25-03-21,2021-03-25,"Via Mercalli, 18, Milano, MI",Fondazione La Vincenziana – Collegi Universitari Diocesi di Milano,"L'attualità di Dante Alighieri. Politica, libertà, amore",,Eventi digitali,"Via Giuseppe Mercalli, Vigentina, Municipio 1, Milano, Lombardia, 20136, Italia",45.4554626,9.189026,8
,22-04-21,2021-03-25,"Viale Vincenzo Lancetti, Milano, MI",spazioSERRA,Osanna(!),https://www.milanotoday.it/eventi/osanna-alessio-barchitta-2021.html,Non classificato,"Viale Vincenzo Lancetti, Farini, Municipio 9, Milano, Lombardia, 20159, Italia",45.4953582,9.1784613,2
Iniziative Digitali,25-03-21,2021-03-25,"Via Senato, 10, Milano, MI",Associazione Culturale Dante e le arti,Il folle volo. Dante e il XXVI canto dell'Inferno,,Eventi digitali,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223,8
Iniziative Digitali,25-03-21,2021-03-25,"Via Senato, 10, Milano, MI",Associazione Culturale Dante e le arti,Dante a Sant’Egidio,,Eventi digitali,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223,8
,25-01-22,2021-03-25,"Via Gerolamo Morone, Milano, MI",Casa del Manzoni,“La umana commedia” «Scene dantesche ritrovate in 90 e più ex~voto»,https://www.milanotoday.it/eventi/la-umana-commedia-2021.html,Non classificato,"Via Gerolamo Morone, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4681863,9.1916738,8
Iniziative Digitali,25-03-21,2021-03-25,"Via Vittorio Veneto, 17, Milano, MI",Biblioteca civica,Un umanesimo collettivo in biblioteca,,Eventi digitali,"17, Via Vittorio Veneto, Rondinella, Cassina de' Gatti, Sesto San Giovanni, Zona Omogenea Milano Nord, Milano, Lombardia, 20099, Italia",45.5359635,9.2349754,4
Altro,25-03-21,2021-03-25,"Via Senato, Milano, MI",Soprintendenza Archivistica e Bibliografica della Lombardia,Io sono legno sanza vela e sanza governo,,Altri eventi,"Via Senato, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4714266,9.1962309,8
Iniziative Digitali,25-03-21,2021-03-25,"Via Ungaretti, 2, Milano, MI",Associazione cullturale Orizzonte,Lettura della Divina Commedia non stop,,Eventi digitali,"2, Via Giuseppe Ungaretti, Bussero, Milano, Lombardia, 20041, Italia",45.5335204,9.3705888,3
Spettacoli,28-03-21,2021-03-28,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - Sala Bausch,L'effetto che fa,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-bausch/2020-2021/leffetto-che-fa,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
Spettacoli,28-03-21,2021-03-28,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Indaco e gli illusionisti della Danza,https://www.teatro.it/spettacoli/milano/carcano/2020-2021/indaco-e-gli-illusionisti-della-danza,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297,8
Spettacoli,30-03-21,2021-03-30,"Viale dell'Innovazione 20,20126, Milano, MI,Italia",Arcimboldi,Sogno e son desto… oggi è un altro giorno,https://www.teatro.it/spettacoli/milano/degli-arcimboldi/2020-2021/sogno-e-son-desto-oggi-e-un-altro-giorno,Teatro e spettacolo,"20, Viale dell'Innovazione, Bicocca, Municipio 9, Milano, Lombardia, 20125, Italia",45.5148696,9.2135963,4
Seminario,31-03-21,2021-03-31,"Via Senato, 10, Milano, MI",Archivio di Stato di Milano,Seminario “Custodire e gestire. L'Archivio della Basilica e del Sacro Convento di Assisi dalla storia alla formazione”,,Formazione e networking,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223,8
Spettacoli,31-03-21,2021-03-31,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,"Un ebreo, un ligure e l'ebraismo - Moni Ovadia, Dario Vergassola",https://www.teatro.it/spettacoli/milano/manzoni/2020-2021/un-ebreo-un-ligure-e-lebraismo-moni-ovadia-dario-vergassola,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,8
Spettacoli,01-04-21,2021-04-01,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,L'attimo fuggente,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2020-2021/lattimo-fuggente,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0
Spettacoli,01-04-21,2021-04-01,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,Elvira,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2020-2021/elvira,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4718502,9.1827114,8
Spettacoli,02-04-21,2021-04-02,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,PANPERS - 10 anni di minchiate,https://www.teatro.it/spettacoli/milano/manzoni/2020-2021/10-anni-di-minchiate,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,8
Spettacoli,07-04-21,2021-04-07,"Via Giordano Rota 1,20145, Milano, MI,Italia",Nazionale Italiana Assicurazioni,Finché social non ci separi,https://www.teatro.it/spettacoli/milano/nazionale-chebanca/2020-2021/finche-social-non-ci-separi,Teatro e spettacolo,"20145, Italy",45.4643,9.1895,8
Manifestazioni,21-04-21,2021-04-08,"Via Enrico Caviglia, 3, Milano, MI",Istituto Italiano di Fotografia,Mostra “in your arms” di Noemi Boccasile,https://www.milanotoday.it/eventi/mostra-in-your-arms-di-noemi-boccasile-2021.html,Altri eventi,"CSDM, 3, Via Enrico Caviglia, Lodi - Corvetto, Municipio 4, Milano, Lombardia, 20139, Italia",45.4428538,9.2307904,0
Incontri,09-04-21,2021-04-09,"Viale Sondrio, Milano, MI",online,Transizione ecologica fra mito e realtà,https://www.milanotoday.it/eventi/transizione-ecologica-fra-mito-e-realta.html,Formazione e networking,"Viale Sondrio, Maciachini - Maggiolina, Municipio 2, Milano, Lombardia, 20124, Italia",45.4903222,9.2000265,8
