categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long,cluster,subcluster,hierarchical_id
Disco&Feste,05-01-19,05-01-19,"Via Gargano, 15, Milano, MI",Plastic,Serata electro-house al Plastic: sabato 5 gennaio,https://www.milanotoday.it/eventi/electro-house-plastic-2019.html,Musica e vita notturna,"15, Via Gargano, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.4381784,9.2060207,0,-1,0.-1
Manifestazioni,06-01-19,06-01-19,"Piazza del Duomo, Milano, MI",Piazza Duomo,"Torna il grande ""Corteo dei Magi"": il 6 gennaio la sfilata da piazza Duomo",https://www.milanotoday.it/eventi/corteo-magi-2019.html,Altri eventi,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0,0,0.0
Manifestazioni,06-01-19,06-01-19,"Piazza del Duomo, Milano, MI",,Corteo dei Re Magi: domenica 6 gennaio da piazza Duomo a Sant'Eustorgio,https://www.milanotoday.it/eventi/corteo-dei-re-magi-2019.html,Altri eventi,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0,0,0.0
Spettacoli,06-01-19,06-01-19,"Corso di Porta Romana 63,20122, Milano, MI,Italia",Carcano,Chefs,https://www.teatro.it/spettacoli/milano/carcano/2018-2019/chefs,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297,0,0,0.0
Manifestazioni,06-01-19,06-01-19,"Bastioni di Porta Venezia, Milano, MI",Villaggio delle Meraviglie,La Befana al Villaggio delle Meraviglie: domenica 6 gennaio,https://www.milanotoday.it/eventi/befana-villaggio-meraviglie-2019.html,Altri eventi,"Bastioni di Porta Venezia, Giardini Porta Venezia, Municipio 1, Milano, Lombardia, 20219, Italia",45.4747584,9.2036113,0,0,0.0
Spettacoli,06-01-19,06-01-19,"Via Rivoli 6,20121, Milano, MI,Italia",Piccolo Teatro - Studio Melato,La lampada di Aladino,https://www.teatro.it/spettacoli/milano/piccolo-teatro-studio-melato/2018-2019/la-lampada-di-aladino,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881,0,0,0.0
Incontri,06-01-19,06-01-19,"Piazza della Repubblica, Milano, MI",Hotel Principe di Savoia,"Politici, magistrati e comici servono i senzatetto: torna la 'Befana dei clochard'",https://www.milanotoday.it/eventi/befana-dei-clochard-2018.html,Formazione e networking,"Piazza della Repubblica, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4798616,9.1986203,0,0,0.0
Spettacoli,06-01-19,06-01-19,"C.so Matteotti,20,20121, Milano, MI,Italia",Nuovo,Kinky Boots,https://www.teatro.it/spettacoli/milano/nuovo/2018-2019/kinky-boots,Teatro e spettacolo,"20, Corso Giacomo Matteotti, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4667336,9.1967703,0,0,0.0
Spettacoli,06-01-19,06-01-19,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,La musica è pericolosa,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2018-2019/la-musica-e-pericolosa-concertato,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0,3,0.3
Spettacoli,06-01-19,06-01-19,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - Sala Bausch,Una patatina nello zucchero,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-bausch/2018-2019/una-patatina-nello-zucchero,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0,0,0.0
Cinema,03-02-19,07-01-19,"Viale Vittorio Veneto, Milano, MI",Cinema Spazio Oberdan,Rassegna di Orson Welles: dal 7 gennaio al 3 febbraio presso il Cinema Spazio Oberdan,https://www.milanotoday.it/eventi/rassegna-orson-welles-2019.html,Arte e cultura,"Viale Vittorio Veneto, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4776637,9.1987179,0,0,0.0
Spettacoli,07-01-19,07-01-19,"Via Giordano Rota 1,20145, Milano, MI,Italia",Nazionale Italiana Assicurazioni,Lo Schiaccianoci,https://www.teatro.it/spettacoli/milano/nazionale-chebanca/2018-2019/lo-schiaccianoci,Teatro e spettacolo,"20145, Italy",45.4643,9.1895,0,0,0.0
Spettacoli,08-01-19,08-01-19,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Attila,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2018-2019/attila,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701,0,0,0.0
Spettacoli,08-01-19,08-01-19,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,La vedova allegra,https://www.teatro.it/spettacoli/milano/manzoni/2018-2019/la-vedova-allegra,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,0,0,0.0
Mostre,31-01-19,10-01-19,"Via Voghera, 14, Milano, MI",MADE4ART,Guido Alimento. Inverno in quota,https://www.milanotoday.it/eventi/guido-alimento-inverno-in-quota.html,Arte e cultura,"14, Via Voghera, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.454295,9.1674959,0,0,0.0
Concerti,10-01-19,10-01-19,"Via Valtellina, 25, Milano, MI",Alcatraz,"""De Andrè 2.0"": concerto giovedì 10 gennaio all'Alcatraz",https://www.milanotoday.it/eventi/de-andre-alcatraz.html,Musica e vita notturna,"Alcatraz, 25, Via Valtellina, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.494744,9.1823768,0,5,0.5
Mostre,02-02-19,10-01-19,"Foro Buonaparte, Milano, MI",Fondazione Matalon,"""Il mio Giappone"": dal 10 gennaio al 2 febbraio presso la Fondazione Matalon",https://www.milanotoday.it/eventi/mio-giappone-mostra.html,Arte e cultura,"Foro Buonaparte, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4692135,9.1831849,0,0,0.0
Concerti,12-01-19,11-01-19,"Piazza del Duomo, Milano, MI",Piazza Duomo,"""Cantata anarchica"" e ballata in piazza: una sera e una notte in onore di De Andrè a Milano",https://www.milanotoday.it/eventi/concerto-de-andre-duomo.html,Musica e vita notturna,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398,0,0,0.0
Mostre,15-09-19,11-01-19,"Piazza San Sepolcro, Milano, MI",Cripta di San Sepolcro,Leonardo & Warhol | The genius experience,https://www.milanotoday.it/eventi/leonardo-warhol-the-genius-experience.html,Arte e cultura,"Piazza San Sepolcro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.462935,9.1852031,0,0,0.0
Spettacoli,11-01-19,11-01-19,"Corso Venezia 2/A,20121, Milano, MI,Italia",San Babila,Doppia Coppia,https://www.teatro.it/spettacoli/milano/san-babila/2018-2019/doppia-coppia,Teatro e spettacolo,"2a, Corso Venezia, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4670204,9.1981104,0,0,0.0
,11-01-19,11-01-19,"Via Giosuè Borsi, 9, Milano, MI",Apollo Club,"""Cassius dj set"": venerdì 11 gennaio da Rollover",https://www.milanotoday.it/eventi/cassius-dj-set-rollover.html,Non classificato,"9, Via Giosuè Borsi, Navigli, Municipio 6, Milano, Lombardia, 20143, Italia",45.4474144,9.1736183,0,0,0.0
Disco&Feste,11-01-19,11-01-19,"Via Alessio di Tocqueville, Milano, MI",Club House,"""Club House 80's"": venerdì 11 gennaio al Club House",https://www.milanotoday.it/eventi/club-house-80-s-2019.html,Musica e vita notturna,"Via Alessio di Tocqueville, GARIBALDI REPUBBLICA, Municipio 9, Milano, Lombardia, 20100, Italia",45.4824798,9.1868137,0,0,0.0
Cinema,20-01-19,11-01-19,"Piazza Città di Lombardia, Milano, MI",Pista di pattinaggio 02 Ice,Cinema pattinando sul ghiaccio,https://www.milanotoday.it/eventi/cinema-pattinando-sul-ghiaccio-2019.html,Arte e cultura,"Piazza Città di Lombardia, GARIBALDI REPUBBLICA, Municipio 9, Milano, Lombardia, 20124, Italia",45.4867209,9.1960553,0,4,0.4
,12-01-19,11-01-19,"Via Tito Livio, 33, Milano, MI",Tnt Club,Marlon live,https://www.milanotoday.it/eventi/marlon-live.html,Non classificato,"Headbangers, 33a, Via Tito Livio, Umbria - Molise, Municipio 4, Milano, Lombardia, 20135, Italia",45.4505975,9.2199534,0,-1,0.-1
Incontri,11-01-19,11-01-19,"Piazza della Scala, 2, Milano, MI",Palazzo Marino,“Milano 1919: il tempo dello sbandamento e la nascita del fascismo”: l'11 gennaio a Palazzo Marino,https://www.milanotoday.it/eventi/milano-1919-palazzo-marino.html,Formazione e networking,"Municipio di Milano, 2, Piazza della Scala, Duomo, Brera, Milano, Lombardia, 20121, Italia",45.4666601,9.1904174,0,0,0.0
Disco&Feste,11-01-19,11-01-19,"Via Giovanni Cadolini, 39, Milano, MI",Goganga,"""Goganga Crash Night // It PoP / '90 / Hiphop"": 11 gennaio al Goganga",https://www.milanotoday.it/eventi/goganga-crash-night-it-pop-happy-music-90-hiphop-l-11-gennaio-al-goganga.html,Musica e vita notturna,"39, Via Giovanni Cadolini, Umbria - Molise, Municipio 4, Milano, Lombardia, 20139, Italia",45.4469727,9.2215707,0,-1,0.-1
Incontri,12-01-19,12-01-19,"Via Sant'Andrea, Milano, MI",Palazzo Morando,Diego Abatantuono incontra i fan: sabato 12 gennaio a Palazzo Morando,https://www.milanotoday.it/eventi/diego-abatantuono-2019.html,Formazione e networking,"Via Sant'Andrea, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4689568,9.1967507,0,0,0.0
,12-01-19,12-01-19,"Corso di Porta Vittoria 43, Milano, MI","Auditorium G. Di Vittorio, Camera del Lavoro","“Sikania”, ritratto in jazz della Sicilia sabato 12 gennaio",https://www.milanotoday.it/eventi/sikania-ritratto-in-jazz-della-sicilia-sabato-12-gennaio.html,Non classificato,"43, Corso di Porta Vittoria, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.4624935,9.2038876,0,0,0.0
Spettacoli,12-01-19,12-01-19,"Via Andrea Maria Ampère 1,20131, Milano, MI,Italia",MTM - Leonardo,L'Avaro,https://www.teatro.it/spettacoli/milano/leonardo/2018-2019/lavaro,Teatro e spettacolo,"Teatro Leonardo da Vinci, 1, Via Andrea Maria Ampère, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4795266,9.2263901,0,6,0.6
Concerti,12-01-19,12-01-19,"Via Valtellina, 25, Milano, MI",Alcatraz Milano,Finley in concerto: sabato 12 gennaio all'Alcatraz,https://www.milanotoday.it/eventi/finley-in-concerto-alcatraz.html,Musica e vita notturna,"Alcatraz, 25, Via Valtellina, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.494744,9.1823768,0,5,0.5
Mostre,24-03-19,12-01-19,"Via Bergognone, 40, Milano, MI",Armani Silos,"""Fabula"" di Charles Freger: dal 12 gennaio al 24 marzo all'Armani Silos",https://www.milanotoday.it/eventi/mostra-charles-freger.html,Arte e cultura,"40, Via Bergognone da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4514132,9.1649823,0,0,0.0
Spettacoli,13-01-19,13-01-19,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,Slava's SnowShow,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2018-2019/slavas-snowshow,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.471727,9.1826196,0,0,0.0
Spettacoli,13-01-19,13-01-19,"C.so Matteotti,20,20121, Milano, MI,Italia",Nuovo,La famiglia Addams,https://www.teatro.it/spettacoli/milano/nuovo/2018-2019/la-famiglia-addams,Teatro e spettacolo,"20, Corso Giacomo Matteotti, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4667336,9.1967703,0,0,0.0
Spettacoli,13-01-19,13-01-19,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,Lo strano caso del cane ucciso a mezzanotte,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2018-2019/lo-strano-caso-del-cane-ucciso-a-mezzanotte,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0,0,0.0
Spettacoli,15-01-19,15-01-19,"Via Filodrammatici 2,20121, Milano, MI,Italia",Teatro Alla Scala,Lo Schiaccianoci,https://www.teatro.it/spettacoli/milano/teatro-alla-scala/2018-2019/lo-schiaccianoci,Teatro e spettacolo,"2, Via Filodrammatici, Brera, Milano, Lombardia, 20121, Italia",45.4673781,9.188701,0,0,0.0
Teatri,15-01-19,15-01-19,"Piazza San Babila, 3, Milano, MI",Teatro Nuovo,"""Il lago dei cigni"": martedì 15 gennaio al Teatro Nuovo",https://www.milanotoday.it/eventi/lago-cigni-teatro-nuovo.html,Teatro e spettacolo,"3, Piazza San Babila, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4665231,9.1971251,0,0,0.0
Spettacoli,15-01-19,15-01-19,"C.so Matteotti,20,20121, Milano, MI,Italia",Nuovo,Il lago dei cigni,https://www.teatro.it/spettacoli/milano/nuovo/2018-2019/il-lago-dei-cigni,Teatro e spettacolo,"20, Corso Giacomo Matteotti, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4667336,9.1967703,0,0,0.0
Teatri,19-01-19,16-01-19,"Via Giovanni Bovio, Milano, MI",Teatro Munari,"""Le canzoni del signor Dario Fo"": dal 16 al 19 gennaio al Teatro Munari",https://www.milanotoday.it/eventi/canzoni-signor-dario-fo.html,Teatro e spettacolo,"Via Giovanni Bovio, Dergano, Municipio 9, Milano, Lombardia, 20159, Italia",45.5027065,9.1827045,0,-1,0.-1
Mostre,16-01-19,16-01-19,"Via Savona, 61, Milano, MI",Barbara Frigerio Contemporary Art,"La storia dell'arte in Galleria - “1891, giovanni segantini “le due madri ”",https://www.milanotoday.it/eventi/la-storia-dell-arte-in-galleria-1891.html,Arte e cultura,"61, Via Savona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4523868,9.159355,0,0,0.0
Mostre,17-02-19,16-01-19,"Via San Sisto, 4, Milano, MI",STUDIO MUSEO FRANCESCO MESSINA,"Valdi Spagnulo, ""contrappunto""",https://www.milanotoday.it/eventi/valdi-spagnulo-contrappunto-valdi-spagnulo-2018.html,Arte e cultura,"4, Via San Sisto, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4607942,9.1815957,0,0,0.0
Cinema,17-01-19,17-01-19,"Via Pantano, 9, Milano, MI",Auditorium di Assolombarda,"""The Post"": giovedì 17 gennaio all'Auditorium di Assolombarda",https://www.milanotoday.it/eventi/the-post-auditorium-assolombarda.html,Arte e cultura,"Via Pantano, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20122, Italia",45.4596041,9.1917418,0,0,0.0
Spettacoli,17-01-19,17-01-19,"Corso Venezia 2/A,20121, Milano, MI,Italia",San Babila,Uno Nessuno Centomila,https://www.teatro.it/spettacoli/milano/san-babila/2018-2019/uno-nessuno-centomila,Teatro e spettacolo,"2a, Corso Venezia, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4670204,9.1981104,0,0,0.0
Teatri,17-01-19,17-01-19,"Via Fratelli Fossati, 2, Milano, MI",Liceo FAES Città Studi,Diet conference: incontro con Germano Lanzoni,https://www.milanotoday.it/eventi/diet-conference-incontro-con-germano-lanzoni-2019.html,Teatro e spettacolo,"Via Fratelli Fossati, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4815539,9.228941,0,6,0.6
Teatri,19-01-19,17-01-19,"Via Tertulliano, 70, Milano, MI",Spazio Tertulliano,"Non siamo in pericolo | Spettacolo teatrale, Spazio Tertulliano",https://www.milanotoday.it/eventi/non-siamo-in-pericolo-2019.html,Teatro e spettacolo,"Opendot, 70, Via Tertulliano, Umbria - Molise, Municipio 4, Milano, Lombardia, 20137, Italia",45.4479324,9.2219729,0,8,0.8
Disco&Feste,18-01-19,18-01-19,"Via Pietrasanta, 16, Milano, MI",Magazzini Generali,Dj set di Kerri Chandler: venerdì 18 gennaio ai Magazzini Generali,https://www.milanotoday.it/eventi/chandler-magazzini-generali.html,Musica e vita notturna,"16, Via Pietrasanta, Ex Om - Morivione, Municipio 5, Milano, Lombardia, 20141, Italia",45.4440954,9.1951652,0,7,0.7
Manifestazioni,20-01-19,18-01-19,"Piazza della Repubblica, Milano, MI",Atelier del Teatro e delle Arti,"Risate e divertimento: l'iniziativa di ""Collettivo Clown"" dal 18 al 20 gennaio",https://www.milanotoday.it/eventi/risate-e-divertimento-collettivo.html,Altri eventi,"Piazza della Repubblica, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4798616,9.1986203,0,0,0.0
,20-01-19,18-01-19,"Via Nino Bixio, 6, Milano, MI",,'Sagra del risotto': dal 18 al 20 gennaio piatti e vini lombardi,https://www.milanotoday.it/eventi/sagra--risotto-2019.html,Non classificato,"6, Via Nino Bixio, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4720123,9.2077305,0,0,0.0
Mostre,06-02-19,18-01-19,"Via Andrea Maria Ampère, 2, Milano, MI",Galleria del Progetto,Inaugurazione mostra Contentious objects/ashamed Subjects - 18 gennaio h 18.30,https://www.milanotoday.it/eventi/inaugurazione-mostra-contentious-objects-2019.html,Arte e cultura,"Via Andrea Maria Ampère, Città Studi, Municipio 3, Milano, Lombardia, 20131, Italia",45.4815526,9.2266627,0,6,0.6
Concerti,19-01-19,18-01-19,"Via Pietrasanta, 16, Milano, MI",Magazzini Generali,Kerri Chandler | Milano,https://www.milanotoday.it/eventi/kerri-chandler-milano-kerri-chandler.html,Musica e vita notturna,"16, Via Pietrasanta, Ex Om - Morivione, Municipio 5, Milano, Lombardia, 20141, Italia",45.4440954,9.1951652,0,7,0.7
Manifestazioni,19-01-19,19-01-19,"Piazza Duca d'Aosta, 6, Milano, MI",Hotel Michelangelo,Milano map fair,https://www.milanotoday.it/eventi/milano-map-fair-associazione-culturale-civitellarte.html,Altri eventi,"Glam Hotel, 4/6, Piazza Duca d'Aosta, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4838059,9.2034199,0,4,0.4
Teatri,20-01-19,19-01-19,"Piazza San Babila, Milano, MI",Teatro Nuovo,Musical Sister Act al Teatro Nuovo di Milano,https://www.milanotoday.it/eventi/sister-act-musical-2018.html,Teatro e spettacolo,"Piazza San Babila, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.466374,9.1977066,0,0,0.0
Manifestazioni,20-01-19,19-01-19,"Via Tortona, 27, Milano, MI",SuperStudio Più,Salone della cultura 2019,https://www.milanotoday.it/eventi/salone-della-cultura-2019.html,Altri eventi,"D-share, 27, Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4506925,9.1634708,0,0,0.0
Teatri,19-01-19,19-01-19,"Via Lattanzio, 58, Milano, MI",Teatro Oscar,Risate da oscar: Giancarlo Kalabrugovich,https://www.milanotoday.it/eventi/risate-da-oscar-giancarlo-kalabrugovich.html,Teatro e spettacolo,"Teatro Oscar DeSidera, 58/A, Via Lattanzio, Umbria - Molise, Municipio 4, Milano, Lombardia, 20137, Italia",45.4523298,9.2167181,0,11,0.11
Concerti,19-01-19,19-01-19,"Via Marco D'Oggiono, Milano, MI",Teatro LabArca,Enrico Intra - Piano solo,https://www.milanotoday.it/eventi/enrico-intra-piano-solo-enrico-intra.html,Musica e vita notturna,"Via Marco d'Oggiono, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4569667,9.1758861,0,0,0.0
Disco&Feste,19-01-19,19-01-19,"Via Giovanni Bellezza, Milano, MI",Arci Bellezza,"""Discoteca Anni 90"": sabato 19 gennaio al Circolo Arci Bellezza",https://www.milanotoday.it/eventi/discoteca-arci-bellezza.html,Musica e vita notturna,"Via Giovanni Bellezza, Vigentina, Municipio 5, Milano, Lombardia, 20136, Italia",45.4485941,9.1963054,0,7,0.7
Manifestazioni,20-01-19,19-01-19,"Via Tortona, 27, Milano, MI",Superstudio Più,Salone della Cultura 2019: 19 e 20 gennaio al Superstudio Più,https://www.milanotoday.it/eventi/salone-cultura-2019.html,Altri eventi,"D-share, 27, Via Tortona, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4506925,9.1634708,0,0,0.0
Manifestazioni,24-02-19,19-01-19,"Via San Vittore, 21, Milano, MI",Museo Nazionale della Scienza e della Tecnologia,“Titanic VR Experience”: dal 19 gennaio al 24 febbraio al Museo Nazionale della Scienza e della Tecnologia,https://www.milanotoday.it/eventi/titanic-experience-museo-scienza-tecnologia.html,Altri eventi,"21, Via San Vittore, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4628946,9.1706462,0,0,0.0
Incontri,20-01-19,20-01-19,"Via Alberto Einstein, 3, Milano, MI",Liceo Scientifico Albert Einstein,"Rosa Luxemburg, lezioni attuali di vita e di impegno",https://www.milanotoday.it/eventi/rosa-luxemburg-lezioni-attuali-di-vita-e-di-impegno.html,Formazione e networking,"3, Via Alberto Einstein, Umbria - Molise, Municipio 4, Milano, Lombardia, 20137, Italia",45.4503331,9.216376,0,-1,0.-1
